gene_short_name	CD-coefficient	Significance
Srrd	0.0005580927103453326	-0.025187029293750496
Vcam1	0.0005580767809253838	-0.013096350992743755
Atp2b4	0.000557913188705507	0.01874079043297172
Tnnt1	0.0005579086835295828	-0.017712011334587663
Fer	0.0005577502728277399	-0.016164715762185755
Ctsf	0.0005576154684431195	0.0011196317923144739
Acy3	0.0005574564332632468	0.018927681060177837
Tmem43	0.0005573852789408729	-0.018523958234314075
Msln	0.000557180377015728	-0.03593671113429531
Cep76	0.0005571450342777208	0.00867156954336154
Mbip	0.0005570927314393234	-0.03453208423471654
Zfp516	0.0005570919270702006	-0.012093745666347133
Arhgef16	0.0005570777507357015	0.019908514238515015
Dusp28	0.0005570117016432663	-0.00711543725670849
Trim32	0.0005569949305040993	-0.01634441235455264
Rad9a	0.0005569093543609111	-0.03470456907243258
Syt3	0.0005565931403251394	-0.02341537949664374
Naa40	0.0005563722506780134	-0.036329335169976384
Dus2l	0.0005561777510150976	-0.006952411639214617
Usp9x	0.0005561287350987399	-0.013181127740151899
Kctd18	0.0005560961167644315	-0.031186221937839986
Rcsd1	0.0005554934583519697	-0.03399931938790368
Skp2	0.0005553123469112515	-0.029184170519066188
Dcdc2b	0.0005549697320623921	-0.0020972101475282556
Lipe	0.0005549158519066533	-0.03293883312143586
Cdkn2aipnl	0.0005547477464837763	0.009446842416013734
N28178	0.0005545858027081517	-0.03629563256699875
Dzip1l	0.0005542544121463156	-0.007452954383660726
Psmg4	0.0005542132121475104	-0.03559316030872173
Qsox2	0.000553665843630618	-0.03511768798275128
Phf23	0.000553608765162782	-0.03670125115254075
Tuba4a	0.0005533849272082337	-0.014693453287137781
Camk1	0.0005530173044600536	0.013984953281672069
Micall2	0.0005530147973991413	-0.0352006868799396
Arid5a	0.0005527351438590983	0.019804541518683022
Anapc16	0.0005526518771565615	0.020380801846779054
Uba52	0.000552623412593562	-0.01432777765388904
N4bp3	0.0005523673176628943	-0.036306373543006254
Rpgr	0.0005521124257165599	-0.03276427697456208
Itm2c	0.0005521109863933971	-0.03041203503140738
Gfer	0.0005520983391967917	-0.019603956179468363
Ubxn2a	0.0005520490174831232	-0.013887384458532215
Wdr54	0.0005518394761460898	-0.012859579541015465
Chchd6	0.0005518090769480042	0.00782795836596284
Bphl	0.0005516223196044924	0.015832642189750612
Pacrgl	0.0005515613316226398	-0.03678439908323172
Bach1	0.0005514776213453397	0.017416749433522644
Kcnc3	0.0005512307835565132	-0.031046851838722467
Nrgn	0.0005512300464776989	-0.03674452315183674
Slc30a4	0.0005511237628167212	-0.028302145167624748
Dars	0.0005510241535703053	-0.0016799586930479338
Rbm15b	0.0005508439944771982	-0.034258490795487595
Fam117b	0.0005506403742888685	-0.013187836786263507
Stk11	0.000550482564989717	-0.024475923528230248
Pdcl	0.0005501790775107564	-0.036783562795311475
Timm9	0.0005501222969370072	-0.020573865924786383
Tmem167	0.0005496663175983493	-0.01923337547766102
Abhd3	0.0005494758213513186	0.017496089210754413
Cyp2s1	0.0005493387911724882	-0.000479243240874061
St6galnac3	0.0005492240326671551	-0.02480857437874817
Pcdh9	0.0005492094218561116	-0.036789861301880555
Zfp330	0.000549177435841379	-0.01261325300113969
Ifrd2	0.0005491510875717147	-0.0285883333194073
Ggct	0.0005489441242273662	-0.019722864477481006
Larp7	0.0005485452337652659	-0.03241771508114244
Hmcn2	0.0005484589139802716	-0.026931679985817025
Mios	0.0005484152257632786	-0.035279393960443384
Utp18	0.0005478960911615349	-0.013154760733055881
Ccdc114	0.0005477829100120718	0.012607251873000713
Tmem258	0.0005475959133780945	-0.018668932730388943
Notum	0.0005475468814537585	-0.03671784563445202
Milr1	0.0005474766015945032	-0.0352617847895465
Pja1	0.0005472768124568531	-0.0365849123224371
Edc3	0.0005471735864996287	-0.008044929337194862
2015-09-10 00:00:00	0.0005471499395322407	0.0009216610447190855
Tmem88	0.0005471107860271512	-0.018219022543989882
Zc3h12a	0.000546722082221584	-0.01274499957993791
2010003K11Rik	0.0005466772130230658	0.008461949214834542
Cntnap1	0.0005466544610973918	0.004932617207177914
Neu3	0.0005466308601996411	-0.03659618874258064
Cystm1	0.0005465860535604041	-0.0008917521187129795
Hist1h1c	0.0005465150325409052	-0.026624160761327786
Ifitm5	0.0005463770647595638	-0.02852821504940045
Yif1b	0.0005463715857238681	-0.01274961842984279
Abhd5	0.0005460880294156661	0.017521990423559605
Tmem119	0.000545988092726707	-0.01956728163886645
Mgat2	0.0005459731168963939	-0.03513185916500766
Kat6b	0.0005458681614858388	-0.03090512835037107
Spry2	0.000545865314566436	-0.025554026851604017
Fkrp	0.0005458068416565887	-0.016863659407929887
Herpud2	0.0005456835785771494	-0.026218280825419382
Rnf121	0.0005456576188074834	-0.033279193839066856
Klhdc10	0.0005456259113927316	-0.03173474587106179
C330027C09Rik	0.0005455776697580461	0.01461451774722572
Spg20	0.0005452535083633875	-0.0257787115987812
Ankrd24	0.0005451630493438729	0.02038054719928742
Zfp386	0.0005451230598097056	-0.01245390593106055
Fam178a	0.0005449929346937512	-0.013802443946627718
Tbc1d19	0.0005448472459062012	-0.022798067879489237
Usp8	0.0005448177281526906	-0.013185735284660494
Pias3	0.0005448067350212829	-0.03666608094098145
Gbgt1	0.000544531784634191	-0.019108046056911132
Kat5	0.0005445237949240741	-0.030889174147484655
Cdk12	0.0005443583556271806	0.009845002805055791
2010315B03Rik	0.0005442770891004035	0.008806770459300142
Bmyc	0.0005442024912169348	0.015993355742131496
Gpc6	0.0005439859447083735	-0.023315728426936466
Dapp1	0.0005438759273311676	-0.0016656301095652748
Upk3b	0.000543832803198421	-0.013536325598786814
Dcaf17	0.0005436329395331271	-0.0019529435221309899
Gm7120	0.0005436269519483308	-0.022211054805374164
Tcte2	0.0005435376573682833	-0.022096420495742564
Smndc1	0.0005434670752164793	-0.026878275881055624
Dact1	0.0005428551554992744	-0.0014793926814164193
E430018J23Rik	0.000542667119743733	-0.007682391086289542
Ccdc90b	0.0005426264428099385	0.011731969431472616
Golim4	0.0005424591333477624	-0.022972267958618175
Dnase1l3	0.0005421274700098917	-0.005645746711462896
Rps28	0.0005421169141570662	-0.032251859128145655
1110001A16Rik	0.0005418375328283557	0.0016795960481239495
Ccng1	0.0005417300364058201	0.011448390709707712
Dhx29	0.0005414228915969553	-0.004289422985937985
Elmo3	0.0005412985445292953	-0.009669897076178213
Gmpr2	0.0005410555599795502	-0.022516672645670144
Snapc2	0.0005405768557587655	-0.02669992960081069
Mllt1	0.0005405593863746449	-0.03535097121172798
Trappc2	0.0005402781458029888	-0.016743179601937164
Osbpl5	0.0005399106881972074	-0.036760588159600704
Nnat	0.0005398886603318254	-0.036688112594668754
Gpatch3	0.0005398871264173399	-0.02323257229458431
Rnd3	0.0005395486093697205	-0.033321976606900394
Crip2	0.0005395415155574933	0.0025006551584379477
Ntn3	0.0005394944153422821	-0.03675490258781189
Pkmyt1	0.0005394072827703895	-0.03657500839653516
Csrp1	0.0005393116247561482	0.001776803981715036
Tpcn2	0.0005391245250151123	-0.017229285175801134
Myo1c	0.000538915956688578	-0.036259536023232064
Mbd5	0.0005385237664812093	-0.03452374335196057
Paip1	0.0005381902336228482	-0.03679012810558979
Spop	0.0005381703477025192	-0.025659763878918218
Gm6614	0.0005377773551157729	-0.022177806225866736
Spns1	0.0005375330467100069	-0.025699559426879848
Arhgef25	0.0005374051515887819	0.01988255670555493
Mlkl	0.0005373186693432198	-0.03534769793313752
Tgds	0.0005372554632455413	-0.02141177641335512
Ccl6	0.0005369979035133795	0.011609532023095614
Nos3	0.0005369439252127528	-0.03671310125396565
Wdr13	0.0005368905051470246	-0.012921025788390827
Csnk2a2	0.0005368142574574112	0.0018534681598649794
Etv3	0.0005365263778569774	-0.011918342435606466
Mansc1	0.0005363404535991962	-0.03415109959842055
Slc25a26	0.0005362877298123782	-0.028632145721709357
Lepr	0.0005362481040125411	-0.03264959240292953
Lcorl	0.000536186084373903	-0.032523699576685994
Noa1	0.0005358805291463101	-0.036691041063079965
Gatad2b	0.0005357564335551013	-0.0190020950434569
Csf1r	0.0005357252783448369	0.002032908485831819
Pias1	0.0005354153584287574	-0.03666841519066344
Zfp169	0.0005352518850708282	-0.012730959675298026
Lin37	0.0005348949005638041	-0.03288627086931739
Pigp	0.0005348140008363242	-0.03664540295478658
Mmp7	0.0005347590888227033	-0.03543514376758533
Pdk4	0.000534590211940805	-0.03676904105751411
Pigyl	0.0005345769610686361	-0.03663364353066845
Tmem255a	0.000534422676577372	-0.018687695822147132
Syde1	0.0005343888962856757	-0.023601342357429278
Dusp22	0.0005342094496825591	-0.007088337528568134
Cxcl1	0.0005340873524292178	0.000573991857688888
Fam180a	0.0005336856944965638	-0.01382870454406987
Ccne2	0.0005336692819705771	0.011474968704848515
Ndufs4	0.0005328028876871021	-0.036550621364542124
Mroh6	0.0005326093970981137	-0.03565704543358855
Mbd3	0.0005323356228774729	-0.03451526369292196
Cnot10	0.0005322213985872066	0.005197273302526617
Cdc42se2	0.0005320902645110755	0.010117152713372601
Tubb2a	0.0005320277733904503	-0.014678130989218996
Gm27029	0.000531855899529371	-0.021861612673196695
Ino80e	0.0005318475168749569	-0.02945853358946343
Nlrp12	0.0005316555906135155	-0.03667342193999534
Eps15l1	0.0005308802883316091	-0.010986998834844552
Anxa6	0.0005307540220226262	0.020337337062359073
Usp48	0.000530724408951905	-0.013215979066165118
Ulk3	0.0005306121434053498	-0.013608262229400592
Slc15a2	0.0005306120709332214	-0.029047646764267188
Snx3	0.0005304609034195422	-0.026318795328676647
Lsp1	0.0005304404142369843	-0.03368623231361789
Fam13b	0.0005304066363754813	-0.013496933382129206
Rfc4	0.0005303421184215776	-0.03380040083000324
Mettl4	0.0005302034917808766	-0.03501146242138348
Topors	0.0005300880588617848	-0.01735133092980079
Rnasel	0.0005299250177375085	-0.03333826300011866
Pygb	0.0005299172041333526	-0.03519406530536118
Zfp410	0.000529662944499253	-0.012379412779554011
Zscan20	0.0005295108510659022	-0.006231271369554037
Galnt15	0.0005294931432132308	-0.018686469990772336
Ypel2	0.0005294476026601412	-0.012731131575875132
Srp19	0.0005294082783926241	-0.02527748075312497
Cryl1	0.0005293112432089051	0.002165204862837833
Per2	0.000529130490048095	-0.03675047788142971
She	0.0005289180966589094	-0.029527003145894737
Faim	0.0005288481370618475	-0.012972400072272239
Hist2h2be	0.0005287797229031902	-0.02677431837938854
Lect1	0.0005287245499909435	-0.03259867807251321
Dnal1	0.0005286883273190954	-0.005577147276677019
Timeless	0.0005286845748481583	-0.020711607594405157
Bet1	0.0005285611576398006	0.01655872047891402
Tk2	0.0005284772366843743	-0.020383690030288948
Cln3	0.000528349346067043	0.005966452642106851
Gpihbp1	0.0005281941900154932	-0.02339930327306028
Zfp865	0.0005281402556926488	-0.009908042318763965
Ntn1	0.0005281080541074271	-0.036754832161318696
Tbc1d7	0.0005280556262342749	-0.02268998332813199
Jdp2	0.0005280238216109102	-0.030635135411722303
Noc3l	0.0005279259157457105	-0.036694225719110185
1700055D18Rik	0.0005278567216115746	0.006933155470063278
Mphosph6	0.0005277968541240316	-0.03556228620359364
Med9	0.0005275590265592364	-0.03486273609402191
Slc48a1	0.000527547378201269	-0.027719653196332295
Pgk1	0.0005271908311319338	-0.03672865298340755
Bloc1s3	0.000526950855099917	0.016235923513168077
Cyp46a1	0.0005269210460938792	-0.000581614545788034
Tmem53	0.0005268202593960859	-0.018458067171536863
Copg2	0.0005267708458558357	0.003999193375805538
Bcdin3d	0.0005266832804624928	0.016927977639297098
Tmx4	0.0005266213784429004	-0.017996807005760118
Polm	0.0005265699253600665	-0.03638966759749618
Dchs1	0.0005265672247396668	-0.0021117090444540687
Dock7	0.0005263911078618273	-0.005990546666156754
Wdr55	0.0005262972538168336	-0.012857162002345768
Fra10ac1	0.0005261946133203259	-0.01762963957725905
Cnot6	0.0005261328862649175	0.005123068454091717
G430095P16Rik	0.0005259999612031527	-0.018293078699035348
Zfp324	0.0005259801469776914	-0.012634973385843962
Aff3	0.0005258035934657109	0.019823694767799736
Armcx1	0.0005257524424101312	0.019614213052054158
AB041803	0.0005256307444270934	0.015730321383350752
Bbs7	0.0005256221245766244	0.017071196171499603
Fam46c	0.0005254146506622835	-0.01446606803101308
Zmat1	0.0005251135381201408	-0.007861317492701803
Gstp2	0.0005247994118550522	-0.024481248972827607
Tkt	0.000524636693120873	-0.020371842229395365
Snrpd1	0.0005245938764438909	-0.02652760930405018
Art3	0.000524574042968305	0.019446222342357086
R3hdm2	0.0005244735048609659	-0.03509099685958106
Rab40c	0.0005243657698055356	-0.03488616359715402
Lect2	0.0005242772089289806	-0.0326043445446319
Snrpa1	0.0005242618517196484	-0.026555172080333977
Galnt4	0.0005242418975674359	-0.01872143028712886
Inpp5b	0.000523989832209839	-0.029501190562119306
Lgmn	0.0005239254027703443	-0.03274659699444654
Lsm4	0.000523508774144452	-0.033669943408808245
Gm4070	0.0005235055840669343	-0.021918890451525008
Osbpl1a	0.0005232115751625251	-0.03675906961600617
Ada	0.0005230794358109068	0.01896298683801951
Usb1	0.0005230498155399523	-0.013419700768306342
Cdkn2aip	0.0005230050938414771	0.009462450261312816
Glmn	0.0005229126683364215	-0.02030161453317275
Cenpo	0.0005227597083905175	0.009058727717365822
Akt3	0.0005226880494707853	0.020305361755855088
Man1a2	0.0005226628558674213	-0.03409955127120423
Samd14	0.0005226628234282686	-0.03151402652017132
Fmo3	0.0005223203384985413	-0.017114094972718763
2700062C07Rik	0.0005219369083291156	0.01199808088443479
Evc	0.0005218635715504531	-0.011987112933991517
Gm872	0.0005215779879959955	-0.02226607024185362
Dctn5	0.0005215435025661798	-0.0023431203491373065
Pgp	0.0005213502794055245	-0.036723634158276286
Cep41	0.0005213196008268217	0.008779270697291841
Aph1a	0.0005212823198062008	0.020217585578816838
Itpripl2	0.000521224498616415	-0.030494036891355047
Brsk2	0.0005210742811721793	0.015463038371484078
Tigd2	0.0005208659431890083	-0.020746063322579222
Snapc1	0.0005207025181971644	-0.02670691612705922
Zfp563	0.0005205471519900943	-0.011965315843410984
Rad9b	0.0005205057669229399	-0.03470006984871421
Itga7	0.0005204383531998401	-0.03023411579967311
Tmem107	0.0005203616255611983	-0.019641208928451892
Gm10115	0.0005203079650055301	-0.020598387959671116
Tufm	0.0005201962674184635	-0.014606518450668182
Ranbp6	0.0005196152888380757	-0.03459029032348104
Cnr2	0.0005195359166768023	0.00499093400563258
Arntl	0.0005194872934453865	0.01958349457878253
Gdf1	0.0005194830044741919	-0.019449513294361953
Kansl2	0.0005193620061667467	-0.030849112153075675
Rbm12b2	0.0005193373168858356	-0.03427393420299685
Desi1	0.0005193127370137436	-0.003731470409610027
Arf6	0.000519221651540626	0.020058144180561177
Kynu	0.0005191804269108874	-0.03215944557740702
Sin3a	0.000519088517896546	-0.02932909395615757
Zfp873	0.0005190597811955167	-0.009672876112316264
Tcerg1	0.0005188624222641412	-0.022301192398416325
Usp35	0.0005188426275989418	-0.01327150615095718
P2ry1	0.0005187088092691408	-0.03677672561239809
Htr2b	0.0005182842684470562	-0.027995203782155642
Mllt11	0.0005182406424486377	-0.03535757235975773
Osbpl11	0.0005182062401622162	-0.03675854430813752
Prune	0.0005181982819104801	-0.0357579386264022
Slc7a7	0.0005181796501430093	-0.027506424888340875
Ndufs8	0.0005179403286294755	-0.03655645825797982
Ppp1r13l	0.0005179293221862987	-0.03621825767385556
Marco	0.000517791631872944	-0.034396475435822915
Gm21750	0.0005177318255667295	-0.02160951990539306
Pik3c2g	0.0005176834121452811	-0.036627088875391345
Abca5	0.0005175441987939226	0.016763971329326582
Oas2	0.0005170898719283871	-0.03674623255987708
Hmcn1	0.0005170172278579486	-0.026922412018112074
Hhip	0.0005167996708030842	-0.02638491937894466
Ifitm1	0.0005167939929638434	-0.02850229478583266
Mthfs	0.0005167628361234745	-0.03603255015876461
Mrpl49	0.0005167122804505772	-0.035776984398653455
Gm21992	0.0005164526035665448	-0.021735683587895183
Exoc3l	0.0005163671317330466	-0.01216624098681518
Creld1	0.0005162362780759935	0.002574154423585301
Dcps	0.0005162261332252598	-0.002256690012761159
Etaa1	0.0005161795193649338	-0.011740001540792688
Slc52a2	0.0005161152142481568	-0.027647846636577267
Tmem30b	0.0005160658903755666	-0.018610654907292745
Ap5b1	0.0005160051042165056	0.020250421854626638
Pam16	0.0005159635054516679	-0.03679301014744796
Rnf157	0.0005159209540961798	-0.03317714911378011
Mmaa	0.000515806440647117	-0.03539037198238615
Tsc22d2	0.0005155689194321343	-0.015602174697991966
H3f3a	0.0005153691159337785	-0.025283043619097667
Uba6	0.0005153326810527024	-0.014322141885702022
Plekha2	0.0005153044230121627	-0.03652811367082287
Akr1b10	0.0005152806536752173	0.020273303588267906
Pbx4	0.0005152662520040147	-0.03679123377376636
Xpo7	0.0005152209706686263	-0.012775681450377663
Ttc32	0.0005151424092347047	-0.015008924851942385
Nbl1	0.0005149911909099668	-0.03642706507029514
Psmb9	0.0005148873252454544	-0.03568870354466436
Slc10a3	0.0005147591266300833	-0.02913936742676937
Mff	0.000514687195718553	-0.03505065408558489
Cachd1	0.0005145083527373084	0.01430475343603474
Ctso	0.0005141141785825142	0.0010579854999079874
Clip2	0.0005140833281953902	0.00608349483493778
B3gntl1	0.0005136807944943301	0.01797635271855036
Igbp1	0.0005130621974980946	-0.028706874085869694
Pard3b	0.0005129594224322714	-0.03679511001725799
Mtg2	0.000512945769702571	-0.03601982938165915
BC005764	0.0005128961962298866	0.017772012226882794
Ncapd3	0.0005128562539346275	-0.03643799829966976
6430573F11Rik	0.0005128424233338252	0.014698233997804594
Rnf217	0.0005128335526046705	-0.03307700833775695
Ttc5	0.0005125987068374118	-0.014922359960332754
Cmtr2	0.0005125877823939956	0.005405139192705244
1110034G24Rik	0.0005125745167849301	0.002771718586296842
D6Wsu163e	0.0005125136541188607	-0.0013351104437295536
Deaf1	0.0005122388637252766	-0.003255761935668594
Usp42	0.000512213187181518	-0.013235227301391927
Gm340	0.0005120141077268271	-0.02189600826287802
Slc39a5	0.0005119785781603358	-0.027907886695702322
Rsph9	0.0005119145872722959	-0.03192953878326821
Haus6	0.0005118606977170786	-0.025590684570067412
Bin2	0.0005117668803302577	0.01637756997613428
Brms1l	0.0005116710053484368	0.015513032187062209
Gpr180	0.0005116162945135006	-0.023649865662860647
Usp24	0.0005115307563998229	-0.013316686949923495
Zfp939	0.000511425605256632	-0.009342599968095278
Vasn	0.0005112479718669264	-0.013103443338966736
Prelid1	0.000511174788604229	-0.03606383691036952
Ficd	0.0005111663491205828	-0.016579585915515505
Dnajc2	0.0005109934860223732	-0.00539879319891548
Tuft1	0.0005109733527573485	-0.014599928742904833
Tm6sf1	0.0005109364062884239	-0.020106936365350103
Tmem98	0.0005108505147434897	-0.018181831772300483
Grk5	0.0005107886739169836	-0.02414089870464914
Zfp830	0.0005107859862381637	-0.010049272109251883
Hnrnpd	0.0005105177626320656	-0.027194099501634317
TMEM185B	0.0005101696227801676	-0.02336848678856096
Ppt1	0.0005099358227810992	-0.036119935010954674
Smpd5	0.0005097072992431255	-0.026825699882121024
Ergic1	0.0005094502935304129	-0.011314393973867909
Grb10	0.0005094123016459918	-0.023986458076315276
Gm10518	0.000508964319068867	-0.020757654471233677
Zbtb14	0.0005088460260578145	-0.012679151563305457
Tmem106b	0.0005087501997074034	-0.019665751163997824
Pde6b	0.0005086803659990037	-0.03677946244350416
Dtymk	0.0005086032468924664	-0.006925444058643537
Abcb8	0.0005085942454783717	0.016967598864381282
Col4a2	0.000508459417467959	0.004457394754531163
Hlx	0.0005079698725975262	-0.02688538424989545
Gramd4	0.0005079454403084484	-0.023955230927844018
Syt12	0.0005079183174335152	-0.0234308273174606
Ccdc71	0.0005079163193533376	0.011893497502656142
Atf7ip	0.0005077330594255425	0.019051870416480876
Zfp217	0.0005076956135434864	-0.012731530587152706
Jam3	0.0005076651180511824	-0.030610354813217222
Stxbp4	0.0005073491649995972	-0.024070279432764186
Hip1	0.0005073275382162408	-0.026548234882443733
Ccl9	0.0005072901170338431	0.01159604674720427
Rgs4	0.0005071825195072412	-0.03364785548513938
Pla2g4b	0.0005071721338138293	-0.03656231144042732
Sh3bgrl	0.0005066499209564672	-0.02967673412755556
Tsen2	0.000506608716341617	-0.015550104271919607
Gabpa	0.0005066068998436828	-0.018476349326230934
Hps5	0.0005064068975821254	-0.027498129937760185
Cenpc1	0.0005062947385132101	0.009105349228686749
Cpsf3	0.0005061579214945757	0.00299103775794049
Gpr135	0.0005061378503876134	-0.023566514092021484
Nmd3	0.0005060385224351829	-0.036676742147510266
Prkg1	0.0005059736833728728	-0.0359630777100709
Arfrp1	0.000505826630222895	0.02003392767986184
Cers4	0.0005057734491526881	0.008518740339924419
Masp1	0.0005057691878618892	-0.03443901635110058
Rras	0.0005057427778292348	-0.032102034279924196
Dph2	0.0005055954083580543	-0.006270377977101338
Cdc42ep3	0.0005054063486392302	0.01017299276832781
Slc39a3	0.0005053996701857976	-0.027924951742754223
D19Bwg1357e	0.0005053332009782815	-0.0011597414753077018
Fkbp10	0.0005052755909364153	-0.016709843784323997
Spic	0.0005052235568292527	-0.025747400270489273
Utp20	0.0005051914817505243	-0.01315068034079836
Zbtb21	0.0005051825554168045	-0.012674357915532841
2810006K23Rik	0.0005048934283066925	0.012298098861844763
Megf11	0.0005048103493625595	-0.034874459397599644
Rpl7l1	0.0005047931669923935	-0.03246700129531899
Tmem200b	0.0005047468645701655	-0.018938026870142566
Serpinb6a	0.0005046402212378881	-0.03017251315745062
Zswim1	0.0005045997090290311	-0.0060609495117029955
Sgsm2	0.0005044432356505508	-0.0297308252274755
Pp2d1	0.0005043367831248349	-0.03631761827983504
Vrk1	0.000504267291701622	-0.013037446272818443
B3galt6	0.0005042463525257563	0.01804209529941997
Bsdc1	0.0005040834053410589	0.015412571614337844
Parp6	0.000503884623637588	-0.036793527426957406
Casq1	0.0005037528407552989	0.013140176145497479
Aldh1b1	0.0005037456375234587	0.020321946456873838
Efna5	0.0005037210009530206	-0.008411248498744806
Ica1	0.0005033595103204745	-0.028177507399142265
Rrp12	0.0005033469765372107	-0.03204236927378934
Mex3c	0.0005030855408387713	-0.03503882129685326
Cops8	0.000502087933376032	0.003868049316443384
Cep70	0.0005019805792015081	0.008686852465110168
Pald1	0.0005017728132264385	-0.03679169722352249
U2af1	0.000501681682084471	-0.014386406715217626
Sart3	0.0005015813159291449	-0.0313923829326368
Rfesd	0.0005013849125537639	-0.033790091162754665
2510002D24Rik	0.0005013802012943138	0.010755657846646435
5330438I03Rik	0.0005013089928717088	0.014342292077379415
Dcbld1	0.0005009706078138381	-0.0020540489782920335
Zmat2	0.0005009064603575846	-0.007810342625599098
Zfp758	0.0005009016629979698	-0.010683656321982204
Med12l	0.0005008454672114587	-0.03476210248233691
Fam151b	0.0005007054439313002	-0.013537052099376501
Mettl18	0.000500696628886148	-0.03498004010404915
Ddr1	0.0005005618655703756	-0.0026802090976959514
Srf	0.0005002185954105856	-0.025336947173897117
Tshz1	0.0004998455070965948	-0.015476434355051971
Btbd2	0.0004997847482525001	0.015285429790126176
Cyp4a32	0.0004997454613595707	-0.000669542457883171
Ndufaf5	0.0004997322219343791	-0.036527047054754624
Ptpn1	0.0004996998019374654	-0.03544185530318489
Ccdc134	0.0004996463273976113	0.01248356733923589
Dhx34	0.0004993429263031566	-0.00434691112099897
Mageh1	0.0004992844862812875	-0.03403255477181555
Kif1c	0.0004992700527435462	-0.031505296656877235
Slc7a1	0.0004992429402981911	-0.02756610161607398
Calr3	0.0004991099885446234	0.014013067459404921
Pgs1	0.0004989880507937835	-0.03672092659052839
Zfp882	0.0004988700645348699	-0.009596655811867305
Mfap3	0.0004988560549740268	-0.03504277446729892
Zfp622	0.0004988327095240227	-0.011651712648386825
Flt4	0.0004988111722232414	-0.017019100829753275
Ints1	0.0004986974815739446	-0.029594288843198757
Ctnnbip1	0.0004984076772770135	0.001285367234903717
Rps27a	0.0004983297986168208	-0.032263689776569904
Ints5	0.0004983271683413951	-0.029644375126713973
Lnpep	0.0004982121694671009	-0.033099331398139864
Nxpe2	0.0004982076851684015	-0.03674721402555714
Clec16a	0.0004980883043043122	0.006318072287043064
Wtip	0.0004980486319391251	-0.012795806197228088
Ptprm	0.0004980057300688121	-0.03535254312654956
Ccdc3	0.0004975508414318296	0.01215661324847267
Mcts1	0.0004975386485737785	-0.034667478857911826
ATF7	0.0004975208442533605	0.016093864593950975
Tmx2	0.0004974103111913043	-0.018015841133947386
Zfp777	0.0004972859439649717	-0.010418744018713788
Cab39	0.0004972394637694457	0.01439674252138845
Fut10	0.000497162251304866	-0.018007663501135696
Pelo	0.0004970255216582622	-0.03675351837893126
Pfdn4	0.0004969778239852937	-0.03673768026808988
Exosc3	0.0004968856105445426	-0.012330719419059222
Cyp21a1	0.00049633626124548	2.8463779487786223e-05
Aagab	0.0004962891361922311	0.016458877340477993
Dnajb1	0.0004962298130703046	-0.005108018410591164
Ogfod2	0.0004961321128362029	-0.03674466912606955
Zbtb9	0.0004960795818214469	-0.012734876662062078
Runx2	0.0004960275390864202	-0.031771948324768484
Carkd	0.0004959418587156928	0.013393189078405615
Akap12	0.000495907599248666	0.020217804055861453
Gfpt1	0.0004958844579082408	-0.0196516929711838
Plekhg6	0.0004956559135231975	-0.03651093869351496
Ttc19	0.0004956175258638119	-0.0150817709797898
Adam4	0.0004955331360713372	0.019075057248968477
Abtb2	0.0004953141055456031	0.01771962357180109
Figf	0.0004951282334739591	-0.016603315007960195
Cnnm4	0.0004950950538350873	0.0052270157184276245
Tmem241	0.0004943942111809966	-0.018763195756952844
Ptcd3	0.0004942685032779193	-0.03555667994539691
Eif3l	0.0004942465229259507	-0.009185078598422047
Sult1b1	0.000493983124919888	-0.023925926436663802
4932427H20Rik	0.0004938315758329254	0.013917663314615171
Ogn	0.0004937406243915344	-0.03674465266014859
Ms4a6b	0.000493563258909601	-0.035899313627970275
Itprip	0.000493558513197903	-0.030477389494257934
Cdc45	0.0004935377601760262	0.010103043026855052
Stub1	0.0004933913732062895	-0.024205052847153796
Wdr62	0.000493297158178301	-0.012838508712721408
Fut11	0.0004932492130968558	-0.018019065751621877
Zfp963	0.0004932169103981006	-0.008804645112230225
Adsl	0.000493086567147568	0.019734790322362736
Ankrd10	0.0004929923559729064	0.020377828958072663
Rap1gap	0.0004928222826856293	-0.03456086218033505
Gm14435	0.0004927083257406254	-0.021154327134555784
Papln	0.0004925575123803646	-0.036795334735231444
Nelfb	0.0004923292444009756	-0.0365857577400327
Acap2	0.0004922127225554606	0.017982408883246523
Msmp	0.0004921793902534317	-0.0359395281899868
Wfs1	0.000492051879703333	-0.012816433469650224
Ikzf5	0.0004920333646339852	-0.0289421229397801
AI464131	0.00049201281319577	0.015856499263022197
Dgke	0.0004918590712095509	-0.00395421527880957
Arhgap17	0.0004916398775278205	0.020013179189440566
Ubxn4	0.0004916150349607365	-0.013880950784973312
4933422H20Rik	0.0004915068179425331	0.01406224456192123
Hnrnpf	0.0004912890661676044	-0.027212100505267678
Insc	0.0004911521348459685	-0.029552305001644574
Sema3a	0.0004910816117633673	-0.030554370300551414
Rabl2	0.0004909347989587858	-0.03478382546151637
Nsun5	0.0004908243497120896	-0.03675142601678838
Apex1	0.0004907859988390781	0.02022188157072921
Zbtb43	0.0004906442470816297	-0.012693997312039684
Kdm5c	0.0004906280643286868	-0.03136362266859688
Prr12	0.0004902932662189225	-0.03582322409485539
Tspyl1	0.000490244743839223	-0.015275550528692783
Taf8	0.0004900824706372634	-0.02314018429588849
Lace1	0.0004900414409522235	-0.03220365046787965
Kpnb1	0.0004899819519324457	-0.0320431413917327
1700123O20Rik	0.0004898328619554051	0.007391994904425887
Dhx38	0.0004895896966882495	-0.004404094784465767
