gene_name	CD-coefficient	Significance
Ddx46	0.0016955035145404462	-0.0537363572391521
Neurl4	0.0016954663245890428	-0.03698737757451287
Tor1b	0.0016953479889529766	-0.012375101852874493
Ercc6l2	0.0016938794593932263	-0.06224359527210152
Tbc1d13	0.0016932995876006776	-0.013957217298848135
Eif2ak2	0.0016922093826265273	-0.06024465472116003
Sypl	0.001692002963419441	-0.014310727579861071
Phf8	0.0016917427849496229	-0.03065475714800925
Adcy1	0.0016916015883365546	-0.015538292687936064
Sox4	0.0016899822693630933	-0.015725734614780995
Synj2bp	0.0016896404000484322	-0.014334544759628032
Wwc1	0.0016896182924752044	-0.008793018159055088
Rcan3	0.0016892864916530385	-0.023641215569429552
Pex6	0.0016881278207911594	-0.031125962243170213
Col6a3	0.0016875495465337174	-0.04589693899861383
Rufy3	0.0016845173880609106	-0.020348984889714816
Tnr	0.0016841788022458537	-0.012403832524217617
Clpb	0.0016836192577689907	-0.04415230632407374
Parp16	0.001682987040077095	-0.032759879009550574
Arrb1	0.0016796834764922376	-0.02282902404635355
Casp9	0.0016793558013495546	-0.034143636649836606
Selenoi	0.0016773250151439836	-0.019149836140371357
Hpcal1	0.0016749782974670216	-0.05227055644977896
Paip2b	0.0016713879907249757	-0.033110644761479735
Golph3	0.001671312962084589	-0.055690885956199976
Mzt1	0.001669827117028156	-0.03860344775825564
Heca	0.0016689546061342772	-0.05344399460935684
Bmp1	0.0016675993218615663	-0.02911207760768822
Zfyve9	0.0016669610195738495	-0.0027085876714016965
Slc35a5	0.0016644351220796072	-0.017217411160140084
Plin4	0.0016642439332614275	-0.029247724720085966
Yes1	0.0016638982751249747	-0.008358036104264
Gosr1	0.0016625955973774763	-0.05564563449872423
Ift172	0.0016605029608304704	-0.05118654977228693
Mdm2	0.001660155339621266	-0.04295137966042706
Mob1b	0.0016593800534149385	-0.04101035579560319
Ppp1r12b	0.0016593154928142345	-0.027894067923112553
Dnmt3a	0.0016575298291014878	-0.05671093048329198
Champ1	0.001655121544625824	-0.04168903933909818
Uxs1	0.0016547770378127081	-0.010699825719212241
Brox	0.001653880376271769	-0.03000368486150949
Col15a1	0.0016523055924969443	-0.04558575047716695
Mapk1ip1l	0.0016509163205314483	-0.04365766054373044
Cep104	0.0016480053983207318	-0.0403869831259156
Pard3b	0.001647346202003212	-0.03284094475976751
Nemf	0.0016473053529172876	-0.03709162971406521
Tmem159	0.0016464720667131185	-0.012801548247230232
Cbfa2t2	0.0016463075650018032	-0.034405098743884255
Trim24	0.001645717062730214	-0.01230196382569304
Arl14ep	0.0016438894607157405	-0.02221866776858318
Atf7	0.0016437700191540686	-0.023941008474199763
Fam32a	0.001642457565585057	-0.06435971945886715
Msantd4	0.001642272807809223	-0.039869601426061996
Tnk2	0.0016418031838053143	-0.012422929201140964
Kif3a	0.0016407098868058446	-0.04790664211060902
Vat1l	0.0016401097317139594	-0.010566561162844712
Rbm10	0.0016395145558650017	-0.023939127749853628
Col5a3	0.0016388231996467436	-0.04586249992248484
Pcgf3	0.001636871403937281	-0.03210173512352699
Dgkh	0.001636424970648088	-0.05459932213780047
Saraf	0.0016360925459552895	-0.01996269783796789
Prrg3	0.0016350616633728616	-0.026567956088046296
Cntrl	0.001634669633463107	-0.0452822590308988
Abce1	0.0016339349415488262	-0.013542888282396193
Crbn	0.0016326178078279988	-0.0476476411478422
Tet2	0.0016304243512117768	-0.01343102341810165
Dirc2	0.0016286574519762105	-0.05524577759649657
Srsf6	0.0016285570514845027	-0.015132121612703275
Adi1	0.0016279449544259741	-0.01594784164509943
Parp3	0.0016245635710554482	-0.0327483237359123
Selenof	0.0016245172000511796	-0.019158985468580303
Slc35e1	0.0016240782001670207	-0.017181264720970035
Klhl11	0.0016233455315601483	-0.047603032166675496
Wipf2	0.0016229635625471751	-0.009072800129798497
Sbk1	0.0016228081513574417	-0.019863824862521917
Ddc	0.001619673369360934	-0.05329009428019163
Tm9sf1	0.0016194221016225382	-0.012962937985561584
Keap1	0.001619268623988147	-0.04810864888857136
Sema5b	0.0016189793511910873	-0.01902200873968174
Slc12a6	0.0016189555515625342	-0.017817477634048284
Idh3a	0.001618546435187383	-0.05148720538840984
Znrf3	0.001618537660611781	-0.0017631979215971816
Gab1	0.0016177220410982121	-0.066622169996887
Suclg2	0.0016177029924653796	-0.014618968879451466
Lonrf2	0.0016165011750189468	-0.04568195034970024
Ddost	0.001615571053667938	-0.053406457546628094
Zc3h14	0.001615536585493202	-0.007899442059640882
Rab11fip5	0.0016153515987721112	-0.025099112653305
Ggnbp2	0.0016140838870715038	-0.06704342179569711
Snx21	0.0016132067447641155	-0.0159328235491919
Nup214	0.0016122543499279536	-0.034697963354279104
Shprh	0.0016120511994104463	-0.01813010027412776
Mthfr	0.0016118436765806396	-0.039521213023740565
Vps37a	0.0016110688283887274	-0.010102724486909631
Med15	0.0016099977296554495	-0.04283984350115677
2510009E07Rik	0.0016098934548926388	-0.004617803345493799
Enc1	0.0016085981374561475	-0.06138352293469229
Fam43a	0.0016081405044174016	-0.06438509009607685
Foxk2	0.0016075402565065853	-0.06619216980204226
Trappc9	0.0016031057819586468	-0.012331247349486874
Nelfb	0.0016027413853648923	-0.037122417523389406
Fgd4	0.0016026321051975107	-0.06553744951139748
Lzts2	0.0016013602856858604	-0.044415330151337584
Acad8	0.0015993924720871062	-0.014072719309827807
Rps6ka2	0.0015985859595334286	-0.02088878586221954
Pon2	0.0015984305320685707	-0.02833854581299755
Exoc1	0.0015974051336497077	-0.0629209775192929
Nudt21	0.0015919435540439288	-0.03484947941061667
Arhgap18	0.0015914736011769027	-0.02136576826715375
Arhgef10	0.0015907842575827104	-0.021763345975878118
Sppl3	0.0015904056867595694	-0.01537158670627825
Per3	0.0015877969279201368	-0.031239127308534842
Fyn	0.0015852790952832132	-0.06653913520245408
Poglut1	0.0015843639844958905	-0.028689516721576713
Klhl42	0.0015822031572041316	-0.047456236639153215
Sptssa	0.0015818537672650254	-0.015291020875144556
Ahctf1	0.001581397166015776	-0.016755254203030263
Rnf150	0.0015804287976445605	-0.02232336989315853
Ifngr1	0.001579570279999795	-0.051229573369159176
Yipf4	0.0015769901744567712	-0.008323123199503346
Zbtb41	0.0015766720944639565	-0.00802862053847142
Spcs2	0.00157662300972813	-0.01552885215553479
Snw1	0.001576035011249203	-0.015982009797151364
Dopey1	0.0015756137354990371	-0.05704493666221863
Ccdc85c	0.0015752736612509501	-0.0361065687206536
Tmed2	0.0015732545124833035	-0.012903397255023763
Eloa	0.001570641919309624	-0.060952190583441784
Ktn1	0.0015704067322751716	-0.047002641469725215
Rcbtb1	0.0015703647653312913	-0.02363613796886066
Amotl2	0.0015685672711953688	-0.01841204776690991
Arhgap27	0.0015677476566755054	-0.021477134704213863
Tep1	0.00156393210748794	-0.01347563126151996
Eif3l	0.0015623923534772806	-0.060480081941927166
Clmn	0.0015608833956367472	-0.04403331334120081
Srcin1	0.0015599416510001355	-0.015261692106209312
Invs	0.0015558828769547239	-0.050072407923310136
Stxbp4	0.0015550609634388524	-0.01464742331409552
Otud6b	0.0015544141668576365	-0.03350906451458291
Anapc5	0.0015536873188368213	-0.018577217122323353
Sgsh	0.0015522317679305792	-0.01842666485234956
Zdhhc20	0.0015521315660768792	-0.007683921873133048
Hk1	0.0015518236471990792	-0.05283124909271142
Mindy1	0.0015501277604717423	-0.041810240581488745
Map3k7	0.001549144859143191	-0.04380256333376997
Cep170	0.0015469905261012464	-0.040508218200603546
Zfp110	0.0015469837713019696	-0.007435188483216781
Lats2	0.0015465982468880297	-0.046653990359714514
Ppid	0.0015459357753185674	-0.028082558945097036
Psmc6	0.0015452513265951787	-0.026216756756371473
Mccc1	0.0015431962503964555	-0.043209163293500996
Svip	0.0015418882677285088	-0.014454728898722458
Zer1	0.001541813543860917	-0.0075916238938958935
Sike1	0.0015413784737019574	-0.0180428277227499
Slc35b4	0.0015385451304267667	-0.01720281785263489
Elmo2	0.001538319074107804	-0.06088845740525323
Usp45	0.0015352705431625588	-0.010863696373555443
9330182L06Rik	0.0015351276309279916	-0.00983652752084575
Polg	0.0015350952734568982	-0.028605282906827845
Zbtb44	0.0015348404661348122	-0.008013123259432708
Bmp4	0.0015334637659514601	-0.02917199203940936
Fam198b	0.0015317583055845356	-0.06409330262800053
Braf	0.0015315641922106495	-0.029664614249440613
Eya3	0.0015275789850979827	-0.06314739943044251
Pfas	0.001526402458989574	-0.03110898836646614
Heg1	0.0015257437515112892	-0.05341266644291426
Uba6	0.0015225792261286365	-0.01163472881803207
Foxo1	0.001520014697743739	-0.06621452677000209
Fgd5	0.0015199365975483638	-0.06554224318063834
Dnajc18	0.0015195320041205467	-0.05632120035700916
Zranb2	0.0015182018736468652	-0.001654721032944284
Rnf149	0.0015170700341166643	-0.02232842576302496
Acss2	0.0015150799388472971	-0.01473110153874898
Ufm1	0.001514402613515991	-0.01133090311500451
Atxn1	0.0015143099355467067	-0.025277716788010468
Ttc37	0.0015114879157495508	-0.011950197084901637
Phldb1	0.001510008388333555	-0.030592743208681328
Etfdh	0.0015081614463390792	-0.0626811500500635
Clcn5	0.001507143542487548	-0.04337561768775694
Degs1	0.001505831565955196	-0.05405133629962322
Foxp1	0.001503176696137792	-0.06622924701870159
Cct2	0.001502620601788727	-0.03710012901912099
Zc3h7a	0.0015024198436456092	-0.007868045686890812
Mmgt1	0.0015004724831567705	-0.04118290959118598
Eftud2	0.0014985641781441216	-0.05991308755358929
4930402H24Rik	0.0014982268441997954	-0.006581349260369395
Snap25	0.0014968660227520929	-0.016277764004576145
Zfp592	0.0014951333514655518	-0.005682912991613276
Plekhm1	0.0014944038173593673	-0.029321898353036446
Abcf1	0.001492813564185712	-0.013552798712418948
Asap2	0.0014908050107261385	-0.023124665361597463
Crebzf	0.0014902945653201478	-0.04779292212634345
Dip2c	0.0014885091206796376	-0.05521253103174578
Nudcd3	0.0014882614118586625	-0.03493454812665908
Rsbn1l	0.0014864169580964812	-0.02062371637048277
Lrrfip1	0.0014855149795460689	-0.04501676913297714
Rftn2	0.0014842352315201771	-0.023187814229203796
Cbx1	0.0014841789731009944	-0.03459683346890413
Vgll4	0.0014839822631401974	-0.010406930197157549
Ogfod1	0.0014827084224517768	-0.03423358366349638
Gm37494	0.0014819398284494235	-0.06335986432437568
Lypla1	0.0014818516250352236	-0.04453096322770156
Hexb	0.0014801672885750552	-0.053297664944714496
2700049A03Rik	0.0014790033504513817	-0.005080902157111706
Srrt	0.0014786834628311976	-0.015155810504299483
Bdp1	0.0014784187102039094	-0.02836873973709861
Usp11	0.001477928816827932	-0.011009636370645004
Ick	0.001477501328826588	-0.0515461205422838
Dyrk1b	0.0014755401667063354	-0.05845368176114049
Man1a	0.0014753149078258556	-0.044079953624521884
Letmd1	0.0014750089466898032	-0.04633877680503051
Man1c1	0.0014736163936298987	-0.04406265660106712
Gabarapl1	0.0014733894233823056	-0.06663363976691761
Unc119b	0.0014722298747749667	-0.011245772340124693
Zmym5	0.0014721204522552727	-0.002154024123452114
Fbxl16	0.0014717988163377175	-0.06498030065872282
Pdcd11	0.0014717480053028555	-0.03184944287414426
Samd4b	0.0014686396390902253	-0.020046646132136692
Dr1	0.001467996253627824	-0.05744006559250028
Rap1gap2	0.0014678071586044772	-0.02435446372692973
Snx9	0.0014666610776063007	-0.01587741467131787
Anxa4	0.0014664688833368087	-0.01964031847704084
Dnajc7	0.0014653059490594745	-0.05647266874807336
Crot	0.0014647625842988156	-0.048099582723014594
Rhot1	0.0014636873546963862	-0.022865913784128278
Zfp874a	0.0014628401738981756	-0.003983575206893852
Rnf128	0.001462381014635377	-0.022394687485541187
Maea	0.0014622386900105422	-0.04430539694601032
Got2	0.0014601274083056218	-0.05563052249523831
Cr1l	0.001459656054020919	-0.04752798028383906
Akt3	0.0014592726127085605	-0.01750255137647965
Vps52	0.0014586597666307929	-0.010030181878056044
Ints8	0.001456429511646648	-0.05008873643257378
Nt5c1a	0.0014563846699057802	-0.03516409596429071
Ptprm	0.0014527051886356016	-0.025583267893256822
Usp25	0.0014518511478084084	-0.010950969204713057
Kdm4c	0.0014511286469079854	-0.0481869050084357
Ptpn13	0.001448138609872641	-0.025718207979917862
Slc29a3	0.0014480565914483277	-0.01731839670433144
Esyt1	0.001448009205572664	-0.06261049831331414
Kif1bp	0.0014476786412671342	-0.04799086658943741
Papd5	0.0014460303808592385	-0.03294054050679063
Camk2n1	0.0014448005164418454	-0.03310217419330899
Slc37a3	0.0014439945028360956	-0.017120367991122487
N4bp2l2	0.0014429467919617957	-0.038573122253154346
Csnk1g1	0.001442813934285755	-0.048639044199115106
1600014C10Rik	0.001441992554912941	-0.001758192550349402
Flywch1	0.0014411917116593771	-0.0659587901863789
Trappc12	0.0014409920518482298	-0.012338677837812062
Fbxw8	0.0014406062233573776	-0.06527469542764755
Tpra1	0.0014405175960520136	-0.012363092740400816
Ciz1	0.001438992776637818	-0.04312557205030049
Dse	0.0014379164253318188	-0.05764824777782648
Zfp933	0.0014366997535438925	-0.003784352259189272
Ldb1	0.001435538479917394	-0.04652225145219324
Ube2l3	0.0014355203492581413	-0.011545566464193913
Lrrk2	0.0014348964310273342	-0.04498777880083338
Wrb	0.0014348559921223405	-0.008866294938948305
Mkx	0.001432922086422739	-0.0413433577918203
Fundc1	0.0014326616710832185	-0.06645429351318863
Slc25a32	0.0014325299535489296	-0.01746122156635388
Dip2b	0.0014297689846111536	-0.055201456209036465
Lims2	0.0014294397056883595	-0.04607448886207244
Aldh1b1	0.0014289843975437949	-0.01762615977887915
Eps15l1	0.001427892600119111	-0.06207109788624371
Rbm25	0.0014266570812692483	-0.02386734417932601
Gopc	0.0014265266866560582	-0.05566575814545771
Git2	0.0014261049982985305	-0.06709878801650865
Tet3	0.001422239603895887	-0.01342845402970283
Kifap3	0.0014206986522224102	-0.047850548323871034
Pdk2	0.001419735682039881	-0.031568550427178654
Gak	0.001419522889364085	-0.06670289665746762
Foxj2	0.0014180968624984182	-0.06618086090013489
Fut8	0.0014168995504679645	-0.06648636959313697
Mbd6	0.0014160992331573674	-0.04333179744768523
Dnm3	0.0014139401389682048	-0.056667743217594935
Gorasp1	0.0014121033885228407	-0.0556557006693314
Tnip1	0.0014120226947601337	-0.01242576889763658
Clcn7	0.001410665428137239	-0.04339948434175209
Retreg3	0.0014101322226407554	-0.02329907985517854
Irf2bpl	0.0014095257609281484	-0.04985431011230429
Gria2	0.0014091841344743103	-0.05487326980051205
Atp6ap2	0.0014070847019918063	-0.024820309945480915
Axl	0.0014065513690247628	-0.025594822153919825
Dhrs7	0.0014061153732091594	-0.05483473600389399
Cnot7	0.001405651628812255	-0.04501121220048168
Tex2	0.0014025211953269101	-0.013415786935038976
Tmem201	0.0014023006842225308	-0.012731642872943483
Ksr2	0.0014011305164621445	-0.04701404596957326
Phf12	0.0014003602720493594	-0.030744859849009765
Cbx3	0.001399516402669984	-0.03462097385724898
Prpf6	0.001398273038178172	-0.026747466816364862
Nlgn2	0.0013954228494841374	-0.03641595878996795
Reck	0.0013947684839825407	-0.02348622943734824
Abca5	0.0013945789309541	-0.013268788804049754
Rbbp4	0.0013944367605224746	-0.02401150038761679
Numb	0.0013941761255425818	-0.034764699297549995
Resf1	0.0013940145551434846	-0.023337898942678237
Mr1	0.001393202826447635	-0.040611005885953344
Ext2	0.001392256141175953	-0.06310267751982418
Osbpl2	0.0013919128882521237	-0.033703198238622334
Zcchc24	0.0013917996130828872	-0.007796510756244324
Arl5b	0.0013917527281090095	-0.02233463490130555
1810013L24Rik	0.0013903044545815	-0.003364012486484497
Wdr35	0.0013896849962816823	-0.009495653542435978
Zdhhc17	0.0013887107045130165	-0.0077036691335101715
Slc25a12	0.001388157263323477	-0.017541227395588055
Pikfyve	0.0013881175818553158	-0.030154462719769515
Sntb1	0.001387858441394989	-0.016003255442650577
Shtn1	0.0013844481720029687	-0.018107175175252843
Rsrc2	0.0013835689734396765	-0.020531206084348108
Prep	0.001383292410379703	-0.02727003035319142
Nat10	0.0013828821321757838	-0.03817826389999879
Cnppd1	0.0013823422057301544	-0.045058534102914966
Snap47	0.0013811844008264507	-0.0162709898992911
Kcnk1	0.0013800141071371485	-0.04857085271559558
Zbtb40	0.0013793599343902756	-0.00803375263975692
Ankrd12	0.0013790288113710528	-0.018941556157963696
Srebf2	0.0013790125028692605	-0.015248600285012293
Hap1	0.0013784237050481552	-0.053824246145677934
Mapk8ip1	0.0013766363830533838	-0.04362275748537359
Hectd3	0.0013765642844989522	-0.05342832700060052
Luc7l3	0.0013762548710680336	-0.044704173231070676
Ypel3	0.0013758390839944748	-0.008267402414706693
Jak2	0.0013751893942308018	-0.04929529741941341
Rbm27	0.0013744768417468516	-0.023857113560385113
Golga7	0.001374256805782234	-0.05571600156211959
Git1	0.0013731223652650117	-0.06709724505369635
Syde1	0.0013697619619456051	-0.014408951587505325
5730409E04Rik	0.0013677563757609425	-0.008783006104645927
Ccdc88a	0.0013677310653743642	-0.03614385677057279
Thada	0.0013663103222534459	-0.013277125293525871
Ppm1h	0.0013660430116311077	-0.02797705724528965
Dpyd	0.0013644016365760502	-0.05736627132180705
Lmln	0.0013634894667640595	-0.04583217568197129
Nfs1	0.0013620706949448178	-0.036796860884766636
Fam120b	0.0013615035576723948	-0.06363034793010508
Tial1	0.0013608419387828139	-0.013174904373434382
Vstm4	0.0013599191966781046	-0.009889445228933313
Natd1	0.001358380088300125	-0.03809271744832765
Pdcl	0.0013576186204823008	-0.031803622297960854
Pnpla6	0.0013560976108042523	-0.028785334867301615
Samd10	0.0013554831721717042	-0.020083315440003968
Btg2	0.0013552683186040337	-0.03040427988139749
Prob1	0.0013551852120924019	-0.026920436273004444
Ctsl	0.0013544103850056859	-0.04945310230814154
Evi5l	0.0013543112233826257	-0.06285965480489933
Rhot2	0.0013538743349775114	-0.022861033484544158
Mbd2	0.0013526806267362182	-0.04335509001587601
Sik3	0.0013505040301134764	-0.018046569545992153
Ik	0.0013503200265633012	-0.05086361336486955
Ppm1k	0.0013486073240324976	-0.027965922240381524
Bsg	0.0013477075915258462	-0.030112455036793717
Rnf123	0.001345712606674727	-0.022409834449108268
Zfhx2	0.0013455920750509252	-0.007513285754401577
Stat5a	0.0013455151829824578	-0.014894754258203968
Parg	0.0013392171031849811	-0.032817739212179564
Hexa	0.0013383498164322378	-0.05330289830927548
Sall2	0.0013375744135967372	-0.020097002539025577
Btrc	0.0013370327239409763	-0.03047690709617966
Scrib	0.0013358270035223898	-0.01952606855961936
Trim23	0.0013355760280795686	-0.012302823571953225
Arglu1	0.001335043598336864	-0.02126767190452719
Ube2q2	0.00133483724624685	-0.011526713507826747
Tbc1d17	0.0013341468659631545	-0.013942908772228368
Edc4	0.0013332366562891866	-0.059349632090227866
Ttc14	0.0013324361333428296	-0.011986371584185584
Hnrnpl	0.001330967741154685	-0.05253572433111964
Rbsn	0.0013307107845209624	-0.02367675324950347
Ephb2	0.0013306647859299095	-0.06191238436418864
Tacr2	0.0013277969739374743	-0.014196738866836145
Ddx1	0.001327337166220338	-0.053465191669495093
Plpp1	0.0013267362873656348	-0.029156523013100788
Lrrn1	0.0013258767326493972	-0.044981980132768995
Nars	0.001325200103353888	-0.03820265603743955
Stx12	0.001325172409765291	-0.014694404862533372
Apbb2	0.0013244253167883503	-0.020208953665002055
Hnrnpll	0.0013221309192189327	-0.05253043429731147
Hsd17b12	0.0013203203322655983	-0.052031335910392496
Ufl1	0.0013203168282984548	-0.011333831693338126
2610002M06Rik	0.0013195617165795664	-0.004712623354867622
Plcl2	0.0013194237500658663	-0.0295167180541116
Acbd3	0.001318762939786446	-0.01420985557278999
Brd8	0.0013178704698399613	-0.029809932068282335
Gpalpp1	0.0013175816600147822	-0.055595241342981716
Zfp397	0.0013163852489597213	-0.006423857808388611
Parp14	0.001316345413065133	-0.03276565219691896
Nap1l5	0.0013163093142866949	-0.03825750649035853
N4bp2	0.001315646705090128	-0.03858525283585523
Rufy1	0.0013154951580885716	-0.020358507349059196
Rtn1	0.0013154200256101022	-0.02043006196344288
Vsig10	0.0013145320994042136	-0.009967455078170095
Socs5	0.001313149731004777	-0.0158493959777547
Wrn	0.001310167468211703	-0.008859064544739836
Cyyr1	0.0013101018744194515	-0.051194689943922234
Inpp4a	0.0013088013898749809	-0.0502737762975215
Ralgps2	0.0013085990490375034	-0.02446312715256449
Tmem184b	0.0013067881660084853	-0.012759339881912135
Polr3b	0.001300104105952813	-0.02844647704842518
Baiap3	0.0012999597381028512	-0.027377526779256867
5031439G07Rik	0.001296249599984004	-0.008503022957823007
Fmn2	0.0012957488152402661	-0.06597540257819867
E330009J07Rik	0.0012950333830805119	-0.0588462428143037
Lpcat1	0.0012934555985940855	-0.04560100883458107
Irf2	0.001293271277207307	-0.04987067747113977
Arhgef7	0.0012925322695214424	-0.022017998267195346
Hspa12a	0.0012920823928424178	-0.051924993984178325
Nek1	0.0012920692838699374	-0.037190186329742914
Abca7	0.0012911432591394172	-0.013288519077785756
Vat1	0.0012910877999272072	-0.010572492352676321
Orc3	0.0012909504448958286	-0.03379741894106525
Asb1	0.0012898804525477987	-0.023148202495181555
Tapt1	0.0012894365646838933	-0.014037101070742297
Slc22a5	0.0012879598625946899	-0.0175938420276609
Papss1	0.0012869879166691963	-0.03289942818558378
Gusb	0.001285627476939409	-0.05424799484424431
Cfap97	0.0012852120271232492	-0.04138447968669673
Khnyn	0.0012849397952835234	-0.0480750562062251
Cct4	0.0012829624064064663	-0.037124395558483625
Arhgap1	0.0012829108707583536	-0.0212798410247568
Arsb	0.0012796197085816435	-0.022912130054776297
Nsun2	0.0012786095533354165	-0.03520626362536172
Ttyh2	0.0012782148836596213	-0.011867755975439764
Fbln5	0.0012780189114286445	-0.06491290206175643
Lingo3	0.0012761684012236592	-0.04601110316438384
Nacc1	0.001275978693505933	-0.038421452758161445
Arhgef5	0.0012755662438107328	-0.021994075927058404
Azin1	0.0012750067582072478	-0.025629188149144375
Pias2	0.0012731213261964944	-0.030440528605700345
Mavs	0.0012729069061184488	-0.043390022847025866
Cbfa2t3	0.0012717019997430534	-0.034416985218189936
Abi2	0.0012713878454737588	-0.013838023583927911
Fkbp15	0.00126649391995092	-0.06582244339483959
Atm	0.0012650174439864004	-0.024240345262693405
Cdk6	0.0012648863434365494	-0.03942274913945057
Gtf2a1	0.0012626606590566106	-0.05447410385731649
Galk2	0.0012625090590613745	-0.0667240823877859
Dock4	0.001261546226509298	-0.056872398067441376
Brwd1	0.0012614614769694064	-0.030064005054389165
Crtap	0.0012609883092079778	-0.04814860621386452
Mast3	0.0012607402930182678	-0.04345398981503723
Bcor	0.0012607138944509795	-0.028262071721808876
Rpa1	0.0012604070787912837	-0.021928144861659615
Ppp2r1a	0.0012597035042919281	-0.027672076417387004
Tdrd7	0.0012593162300822969	-0.013562756199425596
Iqsec3	0.0012581524652482364	-0.049919792773230276
Dcaf1	0.0012573588570386704	-0.0526149136194439
Ryr2	0.0012571721104359408	-0.020223857050265304
Zfp322a	0.001255838620829733	-0.006816886053375937
Tiparp	0.001255319351455434	-0.01308763452020334
Ptdss1	0.0012549502145967233	-0.02596868904569627
Nras	0.001254719500731584	-0.035484619546272134
Klf10	0.001254450224196619	-0.047738147754397
Slc35d3	0.0012542308818205552	-0.017184857225334804
Sptlc1	0.0012536114713178608	-0.015296511843966631
Gpi1	0.0012530669773648095	-0.055458783516141474
Rnf111	0.0012524671719687992	-0.022449925702741846
Tbk1	0.0012503132172050012	-0.013842632844127567
Cxcl12	0.0012494377867303156	-0.04991544562427805
Cadps	0.001248266489704907	-0.03276739900564282
Erlin1	0.0012481199989769094	-0.062404575061855205
Abcd1	0.0012475567729091032	-0.013503338418379536
Med23	0.0012472384910998107	-0.042792832360199706
Cplane1	0.0012463104173804126	-0.04713342194012729
Snx18	0.0012458111437782201	-0.01594669181456343
Thsd7a	0.0012455840521039911	-0.013197033912741518
Zfp251	0.001239974374218154	-0.007075399354694367
Ift140	0.001239927160973314	-0.05119193069644751
Cdh6	0.001239655500793818	-0.039016733620852145
Fam136a	0.001238620505712796	-0.06374169619163114
Cbx7	0.0012382292576406206	-0.03469360714764566
Tollip	0.0012381338463110618	-0.012390715399936525
Adh5	0.0012365143244020271	-0.015919924050179002
Mkrn1	0.0012356578657384586	-0.04137300692849544
Vkorc1l1	0.00123342607790999	-0.010330112724556195
Csnk1e	0.0012316459306389537	-0.04862670684509973
Gng2	0.0012298507864539165	-0.05585147741824592
Ifngr2	0.001229800283991263	-0.051224197749672795
Prkar2a	0.0012291619963447692	-0.027119932725511386
Ctxn3	0.0012279788187236922	-0.04959500972833286
Vps36	0.0012278109855111215	-0.010109298097213504
Fam102a	0.0012273142056721783	-0.06351029803256086
Agtpbp1	0.0012255262827932034	-0.016698371625468944
Ehd2	0.0012239839979222172	-0.06007456215912926
Ppp1r7	0.001221905354680718	-0.027705470257341935
Socs4	0.0012203859030372498	-0.0158528630708471
Chtop	0.001220321783170971	-0.04277737239143803
Grk3	0.0012194769825450062	-0.05475066858592553
Tbx3os1	0.0012192421439347705	-0.013785597687303475
Trim32	0.0012175570242623887	-0.012289721464794456
Hivep1	0.0012169458161356232	-0.05285228867214076
Plcl1	0.0012128900854174326	-0.029522451983636233
Cd55	0.001212505347704697	-0.03793282122477737
Mlh3	0.001210619077192904	-0.041313708249468006
Mbd5	0.0012104541399451853	-0.043337618445300374
Eif2ak4	0.0012094917907138005	-0.06026350103409944
Tmem43	0.001208610811413222	-0.012621235955195265
Rab11a	0.0012086097320344329	-0.025138220272675316
Mark3	0.001207956093135952	-0.043512139959193785
Cnot3	0.0012076626393905472	-0.044963775783141535
Naa15	0.001207326777113477	-0.0385427561774625
Pik3ap1	0.0012061497046204643	-0.030244323292770825
Kpna3	0.0012059548147686492	-0.04718456615522437
Eid1	0.001202810287867919	-0.06015025489653186
Arhgef10l	0.001202587377150059	-0.021775537701513942
Klhl22	0.0012002026952440555	-0.04755227164934517
Pphln1	0.0011995684399975282	-0.02810468533951893
Gon4l	0.0011972876193619018	-0.05567581119331494
Gab2	0.0011957311955709557	-0.06662504412636694
Ptcd1	0.001195011376176892	-0.026003493775216158
Ppp1r21	0.001194927307890899	-0.027788746139051135
Srgap3	0.0011945044773878793	-0.015230320044089085
Gle1	0.0011942693091225617	-0.06713569028005476
Tmem87a	0.001191348139129561	-0.012555367307854448
Chm	0.0011910717995618032	-0.0421257948453973
A530020G20Rik	0.0011906302557365721	-0.010878169146672341
Baiap2	0.0011886286152370377	-0.02735408351518534
Hlf	0.0011884737534121755	-0.05280492599341424
Atg14	0.0011872302529522222	-0.024022185732847035
Oxsr1	0.0011865389127077711	-0.03342668861975173
Cwf19l2	0.0011855589587584493	-0.049855923810835145
Slco2b1	0.0011853426611109976	-0.016709935758786876
Gas7	0.0011852503230282327	-0.06683293034229884
Nsmaf	0.001183368508892798	-0.035248411630405596
Trim30d	0.0011824410350155746	-0.01229180526182716
Ccdc127	0.0011824372267478307	-0.03500913250431567
Supt20	0.0011822901644525702	-0.014539789187912544
Psme4	0.0011804020696492836	-0.02610761788895566
Kdm4b	0.0011801107411036746	-0.048192486206027785
Ppp5c	0.0011795817242779135	-0.02753197640155003
Polk	0.0011794896227094545	-0.0285827596974072
Scpep1	0.0011789921540410538	-0.01953561202273224
Nalcn	0.001177709128313944	-0.0383183999690071
Tcf7	0.0011769726470768273	-0.013664519919109996
Galnt16	0.0011760336375994697	-0.06674987827688789
Zbtb33	0.0011734139074576395	-0.008062914695476486
Plekha6	0.0011726593804786912	-0.029418802881597372
Eif2ak1	0.001171218208085707	-0.06023522465706613
Irgm1	0.0011711741626560667	-0.049805167240039694
Aph1b	0.0011694470007212712	-0.020310933934768335
Xrn2	0.001168469662324356	-0.008474934980136739
Hoxc6	0.0011672938443823939	-0.05232897333928466
