"id","Ligand Name","Ligand Action","Symbol"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine",,"SLC6A2"
216,"desipramine","INHIBITOR","SLC6A2"
217,"deslanoside","INHIBITOR","ATP1A1"
217,"deslanoside","INHIBITOR","ATP1B1"
217,"deslanoside","INHIBITOR","ATP1A3"
217,"deslanoside","INHIBITOR","ATP1B2"
217,"deslanoside","INHIBITOR","ATP1A2"
217,"deslanoside","INHIBITOR","ATP1B3"
217,"deslanoside","INHIBITOR","FXYD2"
217,"deslanoside","INHIBITOR","ATP1A4"
218,"desloratadine",,"HRH1"
218,"desloratadine",,"CHRM3"
218,"desloratadine",,"CHRM4"
218,"desloratadine",,"HRH1"
218,"desloratadine",,"HRH1"
218,"desloratadine",,"HRH1"
218,"desloratadine",,"HRH1"
218,"desloratadine",,"HRH1"
218,"desloratadine",,"HRH1"
218,"desloratadine",,"HTR2B"
218,"desloratadine",,"HTR2B"
218,"desloratadine",,"CHRM1"
218,"desloratadine",,"SLC6A4"
218,"desloratadine",,"SLC6A4"
218,"desloratadine",,"HTR2A"
218,"desloratadine",,"HTR2A"
218,"desloratadine",,"HTR2C"
218,"desloratadine",,"HTR2C"
218,"desloratadine",,"CHRM2"
218,"desloratadine","ANTAGONIST","HRH1"
219,"desogestrel",,"SHBG"
219,"desogestrel","AGONIST","PGR"
219,"desogestrel",,"SHBG"
220,"desoximetasone",,"NR3C1"
220,"desoximetasone",,"NR3C1"
220,"desoximetasone",,"NR3C1"
220,"desoximetasone","AGONIST","NR3C1"
221,"desoxycortone",,"NR3C1"
221,"desoxycortone",,"NR3C2"
221,"desoxycortone",,"SERPINA6"
221,"desoxycortone",,"SHBG"
221,"desoxycortone","AGONIST","NR3C2"
221,"desoxycortone",,"SERPINA6"
221,"desoxycortone",,"SHBG"
222,"desoxycorticosterone acetate","AGONIST","NR3C2"
223,"desoxycorticosterone pivalate","AGONIST","NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR1I2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C2"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone",,"NR3C1"
224,"dexamethasone","AGONIST","NR3C1"
225,"dexamethasone acetate","AGONIST","NR3C1"
226,"dexbrompheniramine","ANTAGONIST","HRH1"
227,"dexetimide",,"CHRM2"
227,"dexetimide",,"CHRM2"
227,"dexetimide","ANTAGONIST","CHRM2"
228,"dexketoprofen",,"PTGS1"
228,"dexketoprofen",,"PTGS1"
228,"dexketoprofen",,"PTGS2"
228,"dexketoprofen",,"PTGS2"
228,"dexketoprofen","INHIBITOR","PTGS2"
228,"dexketoprofen","INHIBITOR","PTGS1"
229,"dexmedetomidine",,"CYP3A4"
229,"dexmedetomidine",,"ADRA2A"
229,"dexmedetomidine",,"ADRA2A"
229,"dexmedetomidine",,"ADRA2A"
229,"dexmedetomidine",,"ADRA2A"
229,"dexmedetomidine",,"ADRA2A"
229,"dexmedetomidine",,"ADRA1D"
229,"dexmedetomidine",,"CYP1A2"
229,"dexmedetomidine",,"CYP2C9"
229,"dexmedetomidine",,"ADRA2C"
229,"dexmedetomidine",,"ADRA2C"
229,"dexmedetomidine",,"ADRA2C"
229,"dexmedetomidine","AGONIST","ADRA2A"
229,"dexmedetomidine","AGONIST","ADRA2B"
229,"dexmedetomidine","AGONIST","ADRA2C"
230,"dexmethylphenidate",,"SLC6A3"
230,"dexmethylphenidate",,"SLC6A2"
230,"dexmethylphenidate",,"SLC6A3"
230,"dexmethylphenidate",,"SLC6A3"
230,"dexmethylphenidate",,"SLC6A3"
230,"dexmethylphenidate",,"SLC6A3"
230,"dexmethylphenidate","INHIBITOR","SLC6A2"
230,"dexmethylphenidate","INHIBITOR","SLC6A3"
231,"dexamfetamine",,"SLC6A3"
231,"dexamfetamine",,"SLC6A2"
231,"dexamfetamine",,"SLC6A3"
231,"dexamfetamine",,"SLC6A3"
231,"dexamfetamine",,"SLC6A3"
231,"dexamfetamine",,"SLC6A2"
231,"dexamfetamine",,"SLC6A2"
231,"dexamfetamine",,"SLC6A2"
231,"dexamfetamine","RELEASING AGENT","SLC6A3"
231,"dexamfetamine","INHIBITOR","SLC18A2"
231,"dexamfetamine","INHIBITOR","SLC6A2"
232,"dextropropoxyphene","AGONIST","OPRM1"
233,"dextrothyroxine","AGONIST","THRA"
233,"dextrothyroxine","AGONIST","THRB"
234,"dezocine",,"OPRM1"
234,"dezocine","ANTAGONIST","OPRK1"
234,"dezocine","PARTIAL AGONIST","OPRM1"
235,"diazepam",,"GABRA1"
235,"diazepam",,"GABRA2"
235,"diazepam",,"GABRA3"
235,"diazepam",,"TRHR"
235,"diazepam",,"GABRA1"
235,"diazepam",,"GABRA1"
235,"diazepam",,"GABRA3"
235,"diazepam",,"GABRA2"
235,"diazepam",,"GABRA5"
235,"diazepam",,"GABRA5"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA1"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA5"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA1"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA1"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA5"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG3"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA5"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB2"
235,"diazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB2"
235,"diazepam",,"ADORA3"
236,"diazoxide",,"KCNJ11"
236,"diazoxide","OPENER","ABCC8"
236,"diazoxide","OPENER","KCNJ11"
237,"cinchocaine","BLOCKER","SCN5A"
237,"cinchocaine","BLOCKER","SCN10A"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA4"
238,"dichlorphenamide",,"CA7"
238,"dichlorphenamide",,"CA7"
238,"dichlorphenamide",,"CA7"
238,"dichlorphenamide",,"CA7"
238,"dichlorphenamide",,"CA7"
238,"dichlorphenamide",,"CA7"
238,"dichlorphenamide",,"CA7"
238,"dichlorphenamide",,"CA1"
238,"dichlorphenamide",,"CA1"
238,"dichlorphenamide",,"CA1"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA2"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA12"
238,"dichlorphenamide",,"CA6"
238,"dichlorphenamide",,"CA6"
238,"dichlorphenamide",,"CA6"
238,"dichlorphenamide",,"CA6"
238,"dichlorphenamide",,"CA6"
238,"dichlorphenamide",,"CA6"
238,"dichlorphenamide",,"CA13"
238,"dichlorphenamide",,"CA14"
238,"dichlorphenamide",,"CA14"
238,"dichlorphenamide",,"CA14"
238,"dichlorphenamide",,"CA14"
238,"dichlorphenamide",,"CA14"
238,"dichlorphenamide",,"CA14"
238,"dichlorphenamide",,"CA14"
238,"dichlorphenamide",,"CA14"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA9"
238,"dichlorphenamide",,"CA4"
238,"dichlorphenamide",,"CA5B"
238,"dichlorphenamide",,"CA5B"
238,"dichlorphenamide",,"CA5B"
238,"dichlorphenamide",,"CA5B"
238,"dichlorphenamide",,"CA5B"
238,"dichlorphenamide",,"CA5B"
238,"dichlorphenamide",,"CA5A"
238,"dichlorphenamide",,"CA5A"
238,"dichlorphenamide",,"CA5A"
238,"dichlorphenamide",,"CA5A"
238,"dichlorphenamide",,"CA5A"
238,"dichlorphenamide",,"CA5A"
238,"dichlorphenamide","INHIBITOR","CA2"
238,"dichlorphenamide","INHIBITOR","CA1"
238,"dichlorphenamide","INHIBITOR","CA12"
238,"dichlorphenamide","INHIBITOR","CA4"
239,"diclofenac",,"ASIC3"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PPARG"
239,"diclofenac",,"TRPM3"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"PTGS1"
239,"diclofenac",,"CXCL8"
239,"diclofenac",,"TTR"
239,"diclofenac",,"TTR"
239,"diclofenac",,"CXCR1"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac",,"PTGS2"
239,"diclofenac","INHIBITOR","PTGS2"
239,"diclofenac","INHIBITOR","PTGS1"
239,"diclofenac",,"CXCR1"
239,"diclofenac","BLOCKER","TRPM3"
239,"diclofenac",,"CXCL8"
240,"dicoumarol",,"CYP2C9"
240,"dicoumarol",,"CYP2C9"
240,"dicoumarol",,"CYP2C9"
240,"dicoumarol",,"NQO1"
240,"dicoumarol",,"NQO1"
240,"dicoumarol",,"NQO1"
240,"dicoumarol",,"NQO1"
240,"dicoumarol",,"NQO1"
240,"dicoumarol",,"NQO1"
240,"dicoumarol",,"GPR35"
240,"dicoumarol","INHIBITOR","VKORC1"
240,"dicoumarol",,"GPR35"
241,"dicycloverine",,"CHRM1"
241,"dicycloverine",,"CHRM2"
241,"dicycloverine",,"CHRM3"
241,"dicycloverine",,"CHRM3"
241,"dicycloverine",,"CHRM3"
241,"dicycloverine",,"CHRM4"
241,"dicycloverine",,"CHRM4"
241,"dicycloverine",,"CHRM1"
241,"dicycloverine",,"CHRM1"
241,"dicycloverine",,"SIGMAR1"
241,"dicycloverine",,"SIGMAR1"
241,"dicycloverine",,"HTR2A"
241,"dicycloverine",,"CHRM5"
241,"dicycloverine",,"CHRM5"
241,"dicycloverine",,"CHRM2"
241,"dicycloverine",,"CHRM2"
241,"dicycloverine","ANTAGONIST","CHRM1"
241,"dicycloverine","ANTAGONIST","CHRM3"
242,"dienestrol","AGONIST","ESR1"
243,"diethylpropion","INHIBITOR","SLC6A2"
243,"diethylpropion","INHIBITOR","SLC6A3"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR2"
244,"diethylstilbestrol",,"ESR2"
244,"diethylstilbestrol",,"ESR2"
244,"diethylstilbestrol",,"ESR2"
244,"diethylstilbestrol",,"ESR2"
244,"diethylstilbestrol",,"SLC6A3"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ESR1"
244,"diethylstilbestrol",,"ABCG2"
244,"diethylstilbestrol",,"AOX1"
244,"diethylstilbestrol","AGONIST","ESR1"
245,"difenoxin","AGONIST","OPRM1"
246,"diflunisal",,"TTR"
246,"diflunisal",,"TTR"
246,"diflunisal",,"TTR"
246,"diflunisal",,"SLC22A6"
246,"diflunisal","INHIBITOR","PTGS2"
246,"diflunisal","INHIBITOR","PTGS1"
247,"digitoxin",,"STAT3"
247,"digitoxin",,"SLCO4C1"
247,"digitoxin","INHIBITOR","ATP1A1"
247,"digitoxin",,"STAT3"
248,"digoxin",,"ATP1A1"
248,"digoxin",,"PAX8"
248,"digoxin","INHIBITOR","ATP1A1"
248,"digoxin","INHIBITOR","ATP1B1"
248,"digoxin","INHIBITOR","ATP1A3"
248,"digoxin","INHIBITOR","ATP1B2"
248,"digoxin","INHIBITOR","ATP1A2"
248,"digoxin","INHIBITOR","ATP1B3"
248,"digoxin","INHIBITOR","FXYD2"
248,"digoxin","INHIBITOR","ATP1A4"
249,"dihydrocodeine","AGONIST","OPRM1"
250,"dihydroergotamine",,"HTR1E"
250,"dihydroergotamine",,"HTR7"
250,"dihydroergotamine",,"HTR7"
250,"dihydroergotamine",,"DRD2"
250,"dihydroergotamine",,"DRD2"
250,"dihydroergotamine",,"HTR2B"
250,"dihydroergotamine",,"HTR2B"
250,"dihydroergotamine",,"DRD3"
250,"dihydroergotamine",,"DRD3"
250,"dihydroergotamine",,"ADRA2A"
250,"dihydroergotamine",,"ADRA2A"
250,"dihydroergotamine",,"ADRA1D"
250,"dihydroergotamine",,"ADRA1D"
250,"dihydroergotamine",,"ADRA2B"
250,"dihydroergotamine",,"ADRA2B"
250,"dihydroergotamine",,"HTR2A"
250,"dihydroergotamine",,"HTR2A"
250,"dihydroergotamine",,"HTR2C"
250,"dihydroergotamine",,"HTR2C"
250,"dihydroergotamine",,"HTR6"
250,"dihydroergotamine",,"HTR6"
250,"dihydroergotamine",,"ADRA2C"
250,"dihydroergotamine",,"ADRA2C"
250,"dihydroergotamine","AGONIST","HTR1D"
250,"dihydroergotamine",,"HTR6"
251,"diltiazem",,"HTR3A"
251,"diltiazem",,"CACNA1F"
251,"diltiazem",,"KCNA1"
251,"diltiazem",,"KCNA2"
251,"diltiazem",,"KCNA5"
251,"diltiazem",,"KCNA7"
251,"diltiazem",,"KCNC1"
251,"diltiazem",,"CYP3A4"
251,"diltiazem",,"CYP3A4"
251,"diltiazem",,"CYP3A4"
251,"diltiazem",,"CYP3A4"
251,"diltiazem",,"CACNA1S"
251,"diltiazem","BLOCKER","CACNA1C"
252,"dimenhydrinate","ANTAGONIST","HRH1"
253,"dimethyltubocurarinium","ANTAGONIST","CHRNA1"
253,"dimethyltubocurarinium","ANTAGONIST","CHRNB1"
253,"dimethyltubocurarinium","ANTAGONIST","CHRND"
254,"dinoprost",,"PTGDR2"
254,"dinoprost",,"PTGDR2"
254,"dinoprost",,"PTGER1"
254,"dinoprost",,"PTGER1"
254,"dinoprost",,"PTGER2"
254,"dinoprost",,"PTGER3"
254,"dinoprost",,"PTGER3"
254,"dinoprost",,"PTGER3"
254,"dinoprost",,"PTGER3"
254,"dinoprost",,"PTGER4"
254,"dinoprost",,"PTGER4"
254,"dinoprost",,"PTGFR"
254,"dinoprost",,"TBXA2R"
254,"dinoprost",,"PTGFR"
254,"dinoprost",,"PTGFR"
254,"dinoprost",,"PTGFR"
254,"dinoprost",,"PTGFR"
254,"dinoprost",,"PTGFR"
254,"dinoprost",,"PTGFR"
254,"dinoprost",,"SLCO2A1"
254,"dinoprost","AGONIST","PTGFR"
255,"dinoprostone",,"CATSPER1"
255,"dinoprostone",,"CATSPER2"
255,"dinoprostone",,"CATSPER3"
255,"dinoprostone",,"CATSPER4"
255,"dinoprostone",,"PTGDR2"
255,"dinoprostone",,"PTGDR2"
255,"dinoprostone",,"PTGER1"
255,"dinoprostone",,"PTGER1"
255,"dinoprostone",,"PTGER2"
255,"dinoprostone",,"PTGER2"
255,"dinoprostone",,"PTGER3"
255,"dinoprostone",,"PTGER3"
255,"dinoprostone",,"PTGER3"
255,"dinoprostone",,"PTGER3"
