ID	CD-coefficient	Significance
Fam234a	-0.0003165567480298556	-0.21129708712144366
Hpgd	-0.0003166179495794525	-0.24424096684775912
Kin	-0.00031672667057187085	-0.2479816562757536
Zeb1	-0.0003168444639944809	-0.028781997051712582
Mob1a	-0.00031688701339400267	-0.24801187012105286
AW209491	-0.0003169668664663804	-0.028289515952253694
Dot1l	-0.0003169797575397533	-0.18846415397305225
Dnajc15	-0.00031721562268589366	-0.18602526318661236
Azi2	-0.00031756574562766206	-0.08574044327237482
Smc6	-0.0003176687334343778	-0.1690013168349066
Paf1	-0.0003177574212485905	-0.23980164888697042
Mamdc2	-0.0003179230761311863	-0.24885376211592625
Ckap5	-0.00031813463001620113	-0.14639300885314366
Eif4enif1	-0.00031827922049337056	-0.19880518171746514
Odf3l2	-0.0003183671409633853	-0.24128420981192383
Rarres2	-0.0003184851349119632	-0.2145835654217344
Aspscr1	-0.0003186767553220214	-0.07661260528311971
Fam78a	-0.00031874492756229215	-0.21235005727971273
Hectd3	-0.0003188778713901153	-0.24231355754298303
Oxa1l	-0.00031890035396891754	-0.24027832374392055
Qtrt1	-0.00031891314730165047	-0.2190849232278404
Ing1	-0.0003190786381594778	-0.24624496664831885
Fam21	-0.00031910280250121325	-0.2107920748699127
Zfp641	-0.00031947009882008994	-0.01255410026127779
Ipo9	-0.00031970179513577334	-0.24658223112138414
Nucks1	-0.00031973277344817533	-0.24228943374661654
Tmem56	-0.0003201574045035116	-0.1089513950130937
Zfp874b	-0.00032035235778444957	-0.006911627431421374
Nup85	-0.0003203993232392247	-0.24180852181157886
Stard10	-0.00032040600000865055	-0.15086293490452407
Csf2ra	-0.0003205268547055692	-0.1646236871758327
Ehbp1l1	-0.0003205918408708619	-0.19693179671054734
Grk6	-0.00032084904572758557	-0.23998169632583793
Wfikkn2	-0.0003209773465210976	-0.046205371341623946
Trappc8	-0.00032098116208565894	-0.0950534575870361
Ccng2	-0.00032101549608783066	-0.1240425903202103
Pknox2	-0.00032104493048807866	-0.23301030778872528
Fsd2	-0.0003210541249186037	-0.22030712959081797
Pja1	-0.00032106770151520077	-0.23325068396187526
Fars2	-0.00032107676703201353	-0.21316822342838954
Bloc1s5	-0.00032119012319429933	-0.0986107738807415
Dpep2	-0.00032121893459492707	-0.1886123552607616
Rsad1	-0.0003213761481235698	-0.19943734695959114
Zhx1	-0.00032137694917876	-0.0030385391148981533
Rfc4	-0.0003214004455368544	-0.21016160850980314
Hat1	-0.00032143261170848727	-0.24171702134246348
Isyna1	-0.00032158905190773814	-0.24688469804787155
Rgs19	-0.0003218379324518739	-0.2092612931195934
Ptov1	-0.0003219377005389414	-0.2214458917523453
Rab11fip3	-0.00032195069404290604	-0.21790707135524734
Pde4d	-0.0003220155306649837	-0.23745786009199082
Slc50a1	-0.00032208407567332567	-0.17284827265418568
Dnajc14	-0.0003221335918816925	-0.18598729216632068
4833420G17Rik	-0.0003222052791639493	-0.014886668894031549
Aff4	-0.000322209576953339	-0.044982416468855216
Phf1	-0.0003222320469574112	-0.23531755135158594
Tbk1	-0.00032233098024710876	-0.134957723109293
Cyth3	-0.0003224350917751694	-0.17216651254701093
Ilvbl	-0.00032244050372034274	-0.2461374449777564
Dbt	-0.0003224602935847143	-0.17558554117466554
Klhl5	-0.0003225125812122563	-0.2481690167737418
Ireb2	-0.0003227714948113201	-0.2466856639172736
Glb1	-0.0003228623022463907	-0.22592284322013906
Pigs	-0.0003228637417791632	-0.23416553343405938
Trim28	-0.0003230057398486501	-0.09311302056885429
Zfp422	-0.0003233317584075627	-0.01843037941759007
Usp22	-0.00032337759452532504	-0.0631554345313875
9030617O03Rik	-0.0003234247883553869	-0.02090045262931336
Slc2a3	-0.0003234479779635592	-0.17641587190765606
Ctdsp1	-0.0003234678230556067	-0.16647074291134156
Mrpl15	-0.00032364868095985074	-0.24769141918979898
Timm22	-0.00032370554882855544	-0.12331534961343515
Nol8	-0.00032371963686199774	-0.24365810979997377
Ube2h	-0.00032382347128990385	-0.07377808998459234
Adprhl2	-0.0003241101322168981	-0.04368530767032132
Fam120b	-0.000324404061354535	-0.20850001298613527
Vps52	-0.0003244657782574582	-0.05407502339981207
Abca8a	-0.0003245226975490384	-0.02973415187625298
Rab3gap1	-0.00032456236722204105	-0.2171307673386706
Pcif1	-0.00032483456145707937	-0.23813829429177913
Pum1	-0.00032483673372267084	-0.22037485790644468
Zcchc10	-0.00032489676352054245	-0.0316274199238763
Pex11b	-0.00032499687930454875	-0.23625361896537667
Orai3	-0.00032510903167997675	-0.24086804685309543
Atic	-0.0003251109717137876	-0.07923577248464414
Mkln1	-0.00032516258336544437	-0.24821996218424824
Srsf9	-0.00032518023372663104	-0.15384819821293072
Gpr107	-0.00032532026017711356	-0.23906733134495958
Zcchc6	-0.0003253224307335555	-0.030912968045700873
Prob1	-0.0003253288116592058	-0.2250522646316917
Ttc9c	-0.00032533098647556164	-0.08212429657711773
Ctla2b	-0.00032534908923344437	-0.16691751501786545
Erlec1	-0.00032542883102258874	-0.20427169301053202
Tnip1	-0.000325530128819702	-0.10329124242584709
Marf1	-0.0003255579142507923	-0.24879298996815086
Capn1	-0.00032559561669815394	-0.11216454137059487
Tspan14	-0.0003257498268405814	-0.08591054656095165
Commd6	-0.00032585237048532667	-0.1570067952324009
Ahnak2	-0.0003258804904708983	-0.04746400225345397
Gm20544	-0.0003259382976194966	-0.23319524461688607
Stat6	-0.0003260223266775747	-0.1501000449066917
Trappc2	-0.0003260916104289068	-0.09550104290949857
Msl1	-0.00032622969088345893	-0.24726545205382594
Sde2	-0.00032631969956991344	-0.19236111882513518
Fkbp11	-0.00032640814518914785	-0.21753657832144063
Tbc1d16	-0.0003264253687993126	-0.13653972074653142
Htra3	-0.0003264705350551775	-0.24489670887206128
Bag5	-0.00032647473488065334	-0.09160074508803043
Tex10	-0.0003265352806556422	-0.1292745755897824
Eif2b3	-0.0003265769797775424	-0.19773987379218094
Rpa2	-0.00032679670260812497	-0.20422944539014865
Tsn	-0.0003267967059821659	-0.086232306943546
Cd300lb	-0.0003270854315540265	-0.12741110122903276
Cd300a	-0.0003271570944698351	-0.12735706143185221
Rbm10	-0.00032725671857779476	-0.21325991055954108
Med12	-0.00032735305247125695	-0.2486528084939041
Atp6v0a2	-0.0003275374470381212	-0.08231803340078568
Mcrs1	-0.000327609198691804	-0.2487025409373767
Tmed7	-0.0003276183092654877	-0.11834571457108334
Abcd4	-0.00032769649579237676	-0.03089626546499368
H13	-0.00032791608404258277	-0.24107069689770133
Znhit3	-0.00032797874433227234	-0.00031374225436786585
Wdr41	-0.0003280335098086998	-0.049150821237460396
Agtpbp1	-0.0003280683228123335	-0.04684325100471756
Tspyl2	-0.0003281820126332828	-0.08480361251358748
Dgat1	-0.0003283907761609318	-0.1811656118611425
Tlk2	-0.00032862449150321347	-0.1213250157984801
Pcbp4	-0.0003287143553931428	-0.2386328849441247
Arl4a	-0.00032877175394180704	-0.07095420510391028
Kdm3a	-0.00032881346207079483	-0.24776585615878713
Cd274	-0.0003288239281970323	-0.12708674829788988
Gpx7	-0.0003289057672902058	-0.23967312963394966
Sned1	-0.00032899767200108296	-0.16582504893265382
Lrif1	-0.0003290445188317161	-0.24876334836515587
Timm50	-0.00032905035071372304	-0.12314056358151981
Dnajc13	-0.00032922259599156133	-0.18594929305831726
Foxk2	-0.0003293343670616388	-0.21935155478421942
Plin3	-0.0003293439724943161	-0.2317149767803926
Ss18	-0.0003293479112652701	-0.15374779428106167
Trappc11	-0.00032943532232324545	-0.09569373301443418
Mcm6	-0.0003294445673901003	-0.24871661765122044
Brap	-0.00032949781283950175	-0.10115040596543798
Lrrc41	-0.0003295513470609907	-0.24880493758478922
Pdgfa	-0.0003295857286329318	-0.23730757376942813
Ncf2	-0.00032986230329906663	-0.24559850109206965
Arf2	-0.0003298842402150308	-0.06563150772087886
Cdc40	-0.00032991533512762906	-0.13068683914874923
Zfc3h1	-0.0003303089494838669	-0.027795138367162076
Mlf1	-0.00033036420836777446	-0.24818809630902766
Aar2	-0.00033038384958877456	-0.028901827746031318
Pus3	-0.00033039526113460524	-0.2201939270907194
Alyref	-0.00033041642442410127	-0.053468121803385685
Suds3	-0.0003304489733727555	-0.14578544710647046
Cep120	-0.0003305681082379014	-0.13722806311721786
Shc1	-0.00033066943082949384	-0.18379432722584166
Cobl	-0.0003306853700920989	-0.15408335814037946
Ring1	-0.0003308561728372459	-0.20793731905486013
Ccdc71	-0.0003311562353289447	-0.12102630536429747
Huwe1	-0.00033124655308625994	-0.2449361085864281
Acly	-0.0003316986965445708	-0.03527399717485416
2310009A05Rik	-0.00033176460538186374	-0.007957771720628745
Lrrc47	-0.0003319747194870204	-0.2488076409760328
Cnot10	-0.00033199606653642105	-0.15262852234160673
Bin3	-0.0003321821723200675	-0.0978015234299639
Thoc6	-0.0003322946852328018	-0.12546856633257852
Knop1	-0.00033249931806070927	-0.24824616572457334
Fam3a	-0.00033293334883035256	-0.21146463785375952
Rab3gap2	-0.00033297502384548055	-0.21710640464241115
Wdr3	-0.0003330235308463365	-0.04964207921291852
Mycbp	-0.0003333042171258556	-0.2466279359604237
Krba1	-0.0003333143588256503	-0.2482786350937129
Slc7a5	-0.00033332398944666426	-0.17222477673360914
P4ha3	-0.00033332540028354745	-0.23998875011498594
Vps11	-0.00033335899147870845	-0.0558575777458129
Yipf2	-0.00033342565927429974	-0.03915258229314855
Apln	-0.0003336956811973789	-0.06293970058746459
Asb13	-0.00033402668028545136	-0.07503746271385972
Pira2	-0.0003340553516874118	-0.23352165330986657
Wash1	-0.0003341297733092319	-0.05164015732962457
Smim14	-0.00033419332833153366	-0.16818784530181563
Gramd1a	-0.00033440912707250993	-0.23969796097660578
Capn7	-0.0003345220592444959	-0.1125591568893868
Wdr45b	-0.0003346224584196639	-0.04887111416941303
Nnmt	-0.0003346564178092082	-0.2438119868668508
Ablim1	-0.0003346811860925745	-0.03277075374482356
Tti1	-0.0003347554913708636	-0.08193301125784536
Crybg3	-0.0003348487104284638	-0.16407860286525341
Vps4b	-0.00033487698175007534	-0.054283667284927284
Commd10	-0.00033489962894103087	-0.1567691760477462
Ube3c	-0.0003349025141248809	-0.07227305968785869
Wdr37	-0.00033500028169022395	-0.049290951691669194
Amacr	-0.0003350023538835865	-0.05358191243300907
Daam1	-0.0003350341367089847	-0.174119202730859
Fiz1	-0.00033507287473120143	-0.21746169177648528
Neurl1a	-0.00033522995250265345	-0.24469891633055235
Sdc1	-0.0003352335771251958	-0.19264498961611243
Thap4	-0.00033523826387306285	-0.1265107879579972
Edem3	-0.0003352994683414461	-0.19494961621881193
Picalm	-0.00033535596719652514	-0.23445953902422695
Nelfb	-0.000335368825949747	-0.24481542156340824
Fbxo45	-0.0003354142627621939	-0.2149024233120156
Mettl21e	-0.00033541783851056314	-0.24851236601136562
Nudcd1	-0.00033546911773781795	-0.2422697695390415
Traf7	-0.00033548637780425833	-0.09633329297074433
Rtn3	-0.00033549485042252546	-0.19843005320422724
P2rx6	-0.0003356427545550944	-0.2401629897655589
Gosr1	-0.0003360250610021675	-0.23854708421207638
Ralgds	-0.00033602637894720544	-0.21548413967516045
Myo9b	-0.0003360375637658991	-0.24630326131044689
1810044D09Rik	-0.0003360440572375746	-0.006379956004055248
Gmnn	-0.0003361125526868892	-0.23766619011591103
Peo1	-0.0003361427392226457	-0.23642625836236286
Inha	-0.0003365319098762405	-0.24627617474614164
Fbxo17	-0.0003366119322189822	-0.21437470916827622
Gla	-0.00033677632117533503	-0.22590206522905049
Hars2	-0.00033681884496578073	-0.24166234469133155
Apbb1	-0.00033690380707889297	-0.06206226373092988
Faf2	-0.0003370697060445283	-0.20773748972727413
Saa3	-0.00033707583170560027	-0.19674377781194885
Irak2	-0.0003371240566319003	-0.24666859357993162
Fbxo28	-0.0003372005193786377	-0.2145600708371144
Ctnnbl1	-0.0003372561841236448	-0.16718502909840666
Snx27	-0.0003372954140203367	-0.16316179035895306
Fbxo6	-0.00033731726246026496	-0.21498112758026913
Phgdh	-0.00033763174943172574	-0.23499015398943923
Slc39a13	-0.00033774513876728236	-0.17405127450282987
Gnptg	-0.0003378726896876838	-0.23826724356983828
Cyp2d22	-0.0003379969208127062	-0.17117761089922695
Gpr89	-0.00033811705726839573	-0.23947326010358255
Sephs2	-0.00033830881036748736	-0.18944911034312428
Cped1	-0.00033849293619559676	-0.16048644216389146
Abhd11	-0.0003384951956544961	-0.03144750390841837
1700123M08Rik	-0.0003385426054230823	-0.005290714635925562
Tmem214	-0.00033864653633167	-0.11285012313189435
Rhot1	-0.00033877315587713325	-0.2084920120832715
Hnrnpd	-0.00033897791966852413	-0.24369702059439874
Hook1	-0.00033902540621946926	-0.24386987748866026
Ppp1r16a	-0.00033903574702945306	-0.22776410416919085
Emp2	-0.0003390787909811312	-0.2008954686851021
Pdxk	-0.0003391044831942625	-0.2368086567452391
Gm20605	-0.00033922988239271947	-0.23324542474852408
Fam76b	-0.00033925081177845363	-0.21232260110826268
Znhit6	-0.0003392833795204372	-0.0002640316289027611
Ikbkg	-0.0003393612517030666	-0.24584815317628325
Stra13	-0.00033940983939956693	-0.1479110705364468
Mrps26	-0.0003394328296558051	-0.24743290128339895
Cpsf1	-0.0003395411381976528	-0.16099778360848732
Ubr1	-0.0003395700039368602	-0.0710936342743066
Pde8a	-0.0003397688482048915	-0.23736240115779783
Stx17	-0.00033991951547705025	-0.14696207565257435
Tbl3	-0.000340175351357458	-0.13467531718518733
Atp13a1	-0.00034032711004275743	-0.08010881505450368
Rnf25	-0.000340357490839976	-0.20541599281867506
Rad9a	-0.0003406055066774784	-0.2158807475397257
Baz1b	-0.0003406662340807096	-0.0927040536806778
Tprkb	-0.00034075765382466045	-0.09774402444303465
Prpf40b	-0.000340829061900805	-0.22458747639672744
Limd1	-0.00034084588811108895	-0.24862395950549546
Scaf8	-0.0003409519863646989	-0.1946765427442868
Vps16	-0.0003409587321329846	-0.05551941654449721
Tusc3	-0.0003410015794794553	-0.07907092681308969
Edn1	-0.00034101600740123124	-0.19505325260897155
Zc3h4	-0.00034121422724536315	-0.03233642141433024
Parl	-0.00034178558825583596	-0.23910977280819318
1700123O20Rik	-0.0003419035981789448	-0.005343462232518067
Ddx26b	-0.000342048363173849	-0.1786316344001242
Zgpat	-0.00034228272201655376	-0.0032278839559485295
Cd163	-0.00034233322533358263	-0.12594854248795803
Mfsd8	-0.0003423847907006851	-0.24840866837894776
Zc3h8	-0.00034245169213413827	-0.03202562813825416
Fkbpl	-0.00034251029181410486	-0.2178349804842853
Vamp8	-0.0003425229903028392	-0.05928993411991457
Nipbl	-0.0003425967117250433	-0.24417358074451184
Ms4a6b	-0.000342661897965329	-0.24732838744672647
Dgka	-0.00034297064391363823	-0.18144362256391966
Usp7	-0.0003431193459967775	-0.06108620396660991
Mesdc2	-0.0003431458848829804	-0.248558948285465
Ccdc53	-0.0003433243619631795	-0.12042009214652916
Dhdds	-0.0003433774462346228	-0.1818789310167674
Hk3	-0.0003436163795634029	-0.24332164124404884
Rnasek	-0.00034367218237631083	-0.20709035226007155
Alg10b	-0.0003437108023314113	-0.05176573980633894
Ints4	-0.0003437256942383789	-0.24647669736322086
Ces2c	-0.0003437341496843132	-0.13951100271438888
Psmg1	-0.0003437595334589327	-0.22247304838922466
Taf9b	-0.0003438171110873314	-0.13901138499529364
Mrpl28	-0.00034401511460245836	-0.24764014146983804
Mettl9	-0.0003441184426970424	-0.2484847673616596
Bub3	-0.00034416828642384856	-0.10442853138752495
Osbpl1a	-0.0003442446893808954	-0.24067687798663623
Larp4	-0.00034471854792185225	-0.2484308364658129
S1pr2	-0.0003447251359542098	-0.19687766680301577
Gna12	-0.000344808954892713	-0.23776311586820192
Ppt1	-0.00034488507826870224	-0.2268238518673401
Crot	-0.000345072392547884	-0.1635769332874158
Mrps17	-0.00034529345571558776	-0.2474792838463334
Smarcal1	-0.0003453477032961916	-0.169554750016097
Rps6ka5	-0.00034541039714014037	-0.20065427582009776
Ifnar1	-0.0003456273487585652	-0.24544935822507155
Tpm3	-0.0003456453378238687	-0.09845424711731332
Zfp960	-0.0003457240287395329	-0.004769857648460163
Angptl6	-0.00034588000911986894	-0.056098167606372554
Boc	-0.00034598223837251655	-0.10011231911077284
Tmco4	-0.0003459995692051808	-0.11882746253226084
Tnfsf13	-0.00034608324234350747	-0.10373522343728059
Zw10	-0.0003461655164729763	0.0005240952826601752
Gnl3l	-0.00034616645259460634	-0.23817301372484512
R3hdm1	-0.0003463416177765062	-0.2189916574298148
R3hdml	-0.0003463435253098241	-0.21892184236092294
Smarca5	-0.0003464232016478444	-0.16963952372458246
Fbxw7	-0.00034664802521126484	-0.21521660632984985
Cdnf	-0.0003466626134223204	-0.13471532284181242
Gigyf2	-0.00034666700419981356	-0.22525294367948556
Srrt	-0.000346742290810144	-0.15435077869581937
Vps54	-0.00034674376805900984	-0.053934984417264076
Ubald1	-0.00034681568272798915	-0.07533281627029287
Ddx59	-0.0003468316214255888	-0.17948292801460158
Zfp322a	-0.00034684777202986425	-0.02158972552190963
Chmp6	-0.0003469162683119201	-0.14305292626593896
Sec11a	-0.0003469312148127487	-0.19175732989841543
Angptl4	-0.0003469398997492994	-0.05604075844003334
Wisp1	-0.000347023459540702	-0.04534813255390702
Tnrc6a	-0.0003471479434900755	-0.10195917382467634
Ankle2	-0.0003475152664749986	-0.05667263294193048
Snx14	-0.00034768836867601406	-0.1637070360935715
Trim7	-0.00034779175908144654	-0.09150477799237788
Lyrm5	-0.0003478223098680657	-0.2488550459256964
Tcaim	-0.00034786294024752193	-0.13366035371380947
Cyp39a1	-0.00034786935515232476	-0.17143647672369605
Mllt1	-0.00034788554874069723	-0.2481685985823086
Rabgap1	-0.0003479469004971385	-0.2165207898797213
Lpcat3	-0.0003480503097243886	-0.2487393560283643
Cx3cl1	-0.00034818309690704056	-0.16921863571781862
Bbs4	-0.0003482115721312858	-0.09328405049179254
Slc25a38	-0.0003482654674554134	-0.17760975087767517
Atp9b	-0.00034852714341837804	-0.08365457629812585
Ankrd39	-0.00034856574766769106	-0.05805355072872955
Ikzf5	-0.00034862862607156907	-0.24586834698469492
Epg5	-0.0003487396681295317	-0.20258541435812547
Ino80	-0.0003488361618043295	-0.24630715369463893
Golm1	-0.0003490913164067169	-0.23842768279978055
Rela	-0.000349307422463228	-0.2109141292032517
Klhdc2	-0.0003493532434768578	-0.2480644289980286
Rnf20	-0.00034952282348332017	-0.20570874967120922
Hs2st1	-0.00034966249782089246	-0.24439550929895462
Rbm5	-0.0003496681512751141	-0.21247850908643628
Ubap2l	-0.00034982572047300553	-0.0749948365583657
Copg1	-0.0003498779534175394	-0.15752836398260664
Mlxipl	-0.00035002596823596955	-0.24813915884711818
Atxn2l	-0.00035003670016093885	-0.08446646374923708
Sik3	-0.0003501252162591438	-0.18227539838492368
Nat10	-0.0003501841089931761	-0.24580249441561947
Ubr4	-0.00035024795358076745	-0.07088603793402071
C1galt1	-0.00035026306416958346	-0.10551595507010003
Mri1	-0.000350289141291312	-0.24773341619279804
Cul4b	-0.00035058835912361343	-0.16855900834885773
Socs7	-0.0003506096937158729	-0.16224658633442202
Txnl4a	-0.00035087711230467547	-0.07739760148347552
Esf1	-0.0003509312796594231	-0.20473310630774577
Pop7	-0.0003510480460254092	-0.22912628360970977
Tssc1	-0.00035110246205560266	-0.08435831634274193
Syne1	-0.0003511366436530682	-0.14260908000722505
Gga2	-0.0003514236324110473	-0.22487078508988484
Atpaf1	-0.000351793402861791	-0.08371261841994737
Slc31a2	-0.0003520263893417578	-0.17583729823619587
Mrps22	-0.0003521201855116773	-0.24745162681223043
Dpf2	-0.00035215396884803686	-0.1886863620004864
6230400D17Rik	-0.00035218391745148083	-0.01981904523894952
Whamm	-0.00035231836185578547	-0.04606185061546375
Gmps	-0.0003523945637282744	-0.23773545952758254
Rassf7	-0.00035249967203308	-0.2137992926930382
Rpp38	-0.00035278096164297545	-0.20193317133507638
Lclat1	-0.0003528168163997555	-0.24848914949096057
Gramd4	-0.0003530232972055	-0.23974753752109715
Sf3b3	-0.0003530466628539612	-0.186677353962438
Tbc1d10b	-0.0003530788269380573	-0.1368773636325804
Prss23	-0.0003532294562145231	-0.223816692092491
Zzz3	-0.00035325363700180443	0.00039988113811650905
Tm2d3	-0.00035332444970099706	-0.12031881241746345
Tmem80	-0.00035343692936144836	-0.10791964060766557
Sgf29	-0.0003534510582393548	-0.18566289899064703
Tor3a	-0.00035346672244114194	-0.0995386589875662
Me2	-0.000353531885591168	-0.24867078040687424
Ak2	-0.00035360901534824954	-0.04848154183754306
Gng12	-0.0003536369254718385	-0.2380510671074175
Tst	-0.0003537396067048817	-0.08423090560352087
Zscan12	-0.00035392868960350027	0.00026350669907604374
Dus4l	-0.0003540078750910295	-0.19095323456364394
Parn	-0.0003541550301612569	-0.23908497528127648
Pmaip1	-0.0003543503823298455	-0.23099236529280825
Gskip	-0.0003544121517603617	-0.2401642652379006
Rnf8	-0.0003545861138457139	-0.2050322768050451
Slc2a1	-0.0003545975882199898	-0.17658093651647966
Pik3r1	-0.0003546235872631202	-0.23388477058940127
Bbs7	-0.00035466445809688527	-0.09340003958657678
Cyfip1	-0.0003547686586165819	-0.1707449866628331
Ppp1r12a	-0.00035481628478638744	-0.2279492226643109
Exosc9	-0.000354934375732868	-0.20654983803479887
Atg9a	-0.0003549462866772002	-0.07906106456142842
Gm15934	-0.0003550728761032006	-0.2314573350724523
Tmem128	-0.00035513036173081517	-0.11683903525763761
Gm14325	-0.0003552390369360435	-0.23004459334996932
Ubtd2	-0.00035527607402865443	-0.07060741016240868
Slc11a2	-0.00035550471396357547	-0.18043103269927674
Sertad3	-0.0003555336276599634	-0.1877181953754541
Lhfpl2	-0.0003557038356707016	-0.24859606786382885
Eral1	-0.0003557437213619938	-0.20346445726093731
Smad5	-0.00035578580836543244	-0.170064393019154
Nup153	-0.00035593793791546704	-0.24194043673743948
Tmem192	-0.00035613709169131147	-0.11376557241575214
Doc2b	-0.00035618220575385024	-0.18757019115554058
Arl11	-0.00035624398950662297	-0.07048698018556517
Prpf4	-0.00035635342401034204	-0.224628390750158
Brd9	-0.0003564307015972056	-0.10172682849248706
Rab22a	-0.0003565232408410019	-0.2176169337766603
Stim2	-0.0003565948433352284	-0.14953482026395537
Zbtb8os	-0.00035671602247951096	-0.03342274973861259
Ccdc51	-0.0003567939471122922	-0.12036494278272036
Gm15417	-0.00035680082118944045	-0.2307222770128741
Zfp277	-0.0003568425531494493	-0.022988762524694395
Prpf40a	-0.00035720192892761476	-0.22460793672980545
Usp46	-0.0003572175023527895	-0.0616838447542053
Med11	-0.0003573338371482418	-0.24865465881514437
Usf1	-0.0003573810825641406	-0.06455893163140214
Tmem33	-0.0003574587004205728	-0.11041148434639225
Irs2	-0.0003575710517408088	-0.24678094594374733
Rexo4	-0.00035757618932648685	-0.2102694199868047
Orc2	-0.00035767769098128915	-0.24084574893570543
Ptcd1	-0.00035768905139932047	-0.2221484168561378
Htra2	-0.0003577417914365077	-0.24488880688563255
Nup50	-0.00035794125780562566	-0.24183913886856223
Tpst2	-0.0003579900292492742	-0.09748677111094917
Fam105a	-0.0003580698445629266	-0.2080316688306124
Ntpcr	-0.0003582215464463144	-0.2424066550255045
Fbxo18	-0.00035828103865842494	-0.2144012414639297
Nacc1	-0.0003583030632101259	-0.24601716543367136
Tut1	-0.0003583423834739416	-0.07893799014464431
Chuk	-0.0003583912189145985	-0.14487992548126347
Fam114a1	-0.0003584699412122048	-0.20826622852258572
Tmem184c	-0.0003586508132982759	-0.11413364668893089
Kcnn4	-0.00035874512120423767	-0.24763523121532705
Mrpl47	-0.00035899023754283924	-0.2475561074514192
Fkbp10	-0.00035915085568303075	-0.21751162628791054
Tsc22d1	-0.00035920065117619776	-0.08727576705653217
Hypk	-0.00035922709749194295	-0.24499852816164777
Nrip1	-0.0003592373596672678	-0.24285188130207958
Cisd2	-0.0003593281847945425	-0.1458391599745071
Med7	-0.0003594162030482652	-0.24860851293479247
Snhg18	-0.000359457716944089	-0.16555707300628086
Tmem203	-0.0003595251345689105	-0.11321543896079311
Kat7	-0.0003595961801303718	-0.24740322482909105
Trim11	-0.00035966504574922787	-0.09402262743827539
Nle1	-0.00035967837937469994	-0.24404907625346384
Yif1b	-0.00035971736413790414	-0.0393073264933802
Tbce	-0.00035974602359173906	-0.13512750008026475
Plcd1	-0.00035989055149731594	-0.2324893580020797
Zdhhc14	-0.0003599545942238271	-0.030127077580318185
Ascc3	-0.0003600525773671764	-0.07585363083630299
Ass1	-0.00036007361447259014	-0.07672937836195887
Dpp7	-0.0003601444057633744	-0.18920266949137
Zim1	-0.0003602740717459505	-0.0026590345832893103
Pfas	-0.00036033195598554255	-0.23605155918617737
Wbscr22	-0.000360350662668626	-0.05092914839389029
Rmdn2	-0.0003604613940592571	-0.20751635864901286
Rell1	-0.00036059975274539176	-0.21086059168591176
Cd180	-0.0003606392589438696	-0.12605715489844915
Nupl1	-0.000360715204118547	-0.2417674273009191
Plekhb2	-0.0003607376030767661	-0.2320963744511445
Qk	-0.0003607384168241469	-0.21929433930426923
Strada	-0.00036079609848175355	-0.14775242277465372
Birc3	-0.00036086347254363877	-0.09791714578872954
Akr1e1	-0.00036089976191815175	-0.050009661252821885
Ebag9	-0.00036118205017553895	-0.19390609585071278
Rpap2	-0.0003612309111674968	-0.2041106410508653
Foxo3	-0.0003613390730516075	-0.21947191531936805
Gm6311	-0.00036141810588112414	-0.2369028447826981
Plcb3	-0.000361436419724825	-0.23252214117840647
Letmd1	-0.0003614703568581361	-0.2485626221948369
Pecr	-0.0003614925104982325	-0.23659746850443325
BB218582	-0.00036154525729241	-0.08881459960871255
Txndc9	-0.00036173754101925186	-0.07759698474765975
Oxsm	-0.0003617586647584903	-0.2402207057212562
Zscan26	-0.0003621478406002237	0.000567886063069567
Gm10309	-0.0003622298838983724	-0.22712748621125162
Adprm	-0.00036236653720063666	-0.043741788601644176
Pwp2	-0.00036237317270689797	-0.21994294784692103
Pxk	-0.00036243663198355674	-0.2198278137289909
Zc3h6	-0.0003624974940078018	-0.03225915391677148
Sertad2	-0.0003626286558809245	-0.1877553659091823
Rab40c	-0.00036270912440994747	-0.21700899970590148
Ythdf2	-0.00036273337692030525	-0.037624508125654876
Man2c1	-0.00036283911006168795	-0.24884965799389636
Hspa1a	-0.0003631600877643279	-0.2446714758605716
Lix1l	-0.0003633402500613959	-0.24866653084940696
Pik3c3	-0.00036335976790958987	-0.23397848105606828
Cmklr1	-0.0003633719552109386	-0.15116179182923914
Neo1	-0.000363397274014482	-0.2447687245722877
Trappc12	-0.0003634013080913144	-0.09562948195044008
Tgds	-0.0003634093392703707	-0.12789252784825056
Aatf	-0.00036356838814739675	-0.029235040893963147
Cerk	-0.00036366309507466534	-0.13909753175159723
Dnajc18	-0.0003637066638714127	-0.18613909121009298
Usp40	-0.000363897586499357	-0.06195564396843478
March7	-0.0003639840776652455	-0.24879867019798868
Cnst	-0.0003640268529880435	-0.15340548891784297
Fahd2a	-0.00036402900724023964	-0.20782586402256767
St3gal1	-0.00036422792225196794	-0.15249230489937338
Tpcn1	-0.0003644493973269339	-0.09922108163827503
Nhej1	-0.0003647046482926535	-0.24435280539603954
Coprs	-0.00036473297034590496	-0.15762304730395152
Acy1	-0.0003647339175458618	-0.038287183378481755
Tmco6	-0.00036473417822806064	-0.11876730615392184
2610035D17Rik	-0.0003649419579848538	-0.010585323761981121
Eaf1	-0.00036495964435039356	-0.19376597266981851
Ccdc88c	-0.00036499731501850503	-0.12179663326985424
Rbm48	-0.0003652934350666281	-0.21253126373376674
Fuca1	-0.00036539836001137543	-0.2206136321045287
Ccl3	-0.00036552748724576043	-0.12289431357653836
Med31	-0.0003655976517851843	-0.24861436555633692
