gene	CD-coefficient	Significance
LOC100365259	0.0005722022560250809	0.055363076881158435
Synpo2	0.0005715978789225705	0.00869099927918704
Fgf2	0.0005712125694658448	0.06656485145905969
Riok2	0.0005704454555688917	0.012377350551162625
Ap2a1	0.0005703433547163117	0.024583232150862423
Nadk	0.0005698320616161883	0.019142181967199967
LOC102550458	0.0005697781907637455	0.0456705460570172
Rbm33	0.0005697439828747325	0.012629437476884942
Arap2	0.0005695978025176789	0.0263869608045662
Scmh1	0.0005694000684699886	0.011541909842009423
Camsap1	0.000569154815350489	0.043157932273034785
Rfk	0.0005690041732378501	0.012495505351610148
Ncoa4	0.000568484496512543	0.018812540081653673
Mrps36	0.0005684843347854517	0.020235550961372528
Eefsec	0.0005682572245282791	0.06382704559706168
Eri1	0.0005681298663066176	0.0652923496862772
Dlg5	0.0005678998984383033	0.0614301976357558
Mtrf1	0.0005676617261995206	0.019804859795333418
Atp6v0a2	0.0005674829378247522	0.03361773022633066
Tob1	0.000567423201788002	0.006776577652701565
Fndc3c1	0.0005673070953036495	0.06655907734074432
Pstpip2	0.00056547614853747	0.013836119438100591
Rpap2	0.0005653900756522703	0.01214960846893276
Gpd1l	0.000564655847225229	0.06564183698755549
LOC102555032	0.0005646319218526635	0.0391851937835212
Atp6v1h	0.0005645968135320981	0.034026839858534566
RGD1309108	0.0005644021339147944	0.013446585724870785
Ankmy1	0.0005643948419234286	0.02217570484286655
LOC102552463	0.0005641950214375138	0.042762951717446374
Klk4	0.0005639239855095885	0.05759380779726986
Cnbd2	0.0005633068746072511	0.054302009922795075
Slc33a1	0.0005630882878872117	0.01031308696149369
Scyl3	0.0005629396764322395	0.011465564167256304
Tmem87a	0.0005626365823537294	0.00697618271644429
Timm23	0.0005622303543536955	0.007648380337536231
Agtrap	0.0005621851246416027	0.016635741908823245
Ston2	0.000562069089455716	0.009018793675784509
Itpk1	0.0005620681663877024	0.059950050198188054
Cltc	0.0005620246648663657	0.0540043474459975
Prpf4	0.000561826195249579	0.014039808128071707
Pdp1	0.000561586473258547	0.015604436825890744
Ammecr1l	0.0005614090713766877	0.020936472955142168
Hunk	0.0005614056094627247	0.062299595903757166
Mrps27	0.0005612015462708236	0.02026469732083691
Prx	0.0005611681766633095	0.01394486501923664
Vav3	0.0005611310059863362	0.004862080964639137
Nt5e	0.0005610845812928505	0.017274759164282782
Lrp12	0.0005608412398255935	0.02457850282163976
Arl5b	0.0005606082702076526	0.028977386009664367
Brwd3	0.0005604151981034075	0.04027724168021238
Gnptg	0.0005602842962867793	0.06578186041065015
Mrrf	0.0005602582650922952	0.020218844683854043
Pef1	0.0005601654255004594	0.015522093159859196
Cnnm4	0.0005601015440964459	0.054493835720470146
Myo19	0.0005601001636252648	0.019425324122784304
Adamtsl3	0.0005600601054475385	0.012785575309375213
Sgol1	0.0005600445120998846	0.010973934780369787
LOC100363177	0.0005600293263618089	0.055698705168590934
Poc5	0.0005594661847818176	0.014597175784666683
Sema5b	0.0005593473580445668	0.011280421279900144
Fut11	0.000559267989578199	0.06649334730440762
Cx3cl1	0.0005583000886629635	0.058378322143484984
Lrrk1	0.0005571996315636697	0.024208554608988075
Acot11	0.0005566549476780212	0.008938753527426232
Fbxl20	0.0005565801681772013	0.06645780172591101
Stard8	0.0005565185440804492	0.009113518392258158
Zfp648	0.0005558478957867615	0.0031124696252327055
Ttll9	0.0005557892924812085	0.005934747500820348
Folr2	0.000555487917195558	0.0665535556834631
Adm2	0.0005553234681812135	0.014232308964639964
Ndc1	0.000555165498279093	0.018780713456193143
Mtmr1	0.0005550798970068358	0.019876775263450552
Uhmk1	0.00055489367195707	0.005342015113964593
Ubac1	0.0005548388158520101	0.0056696133637236246
Cep152	0.0005546924334237145	0.05086560716438149
Fbp2	0.000554518027370652	0.0664413475552037
Slc35f1-2	0.0005543778775816146	0.010266180955147752
Crcp	0.0005542838704211387	0.056844018273005115
Slc35f3	0.0005541161846867263	0.010261544821595914
LOC100909824	0.0005539889913862355	0.05485251308375905
Slc4a1	0.0005537698569533753	0.010124809413066815
LOC688815	0.0005536974031052405	0.02668259195787126
Ckap2	0.0005536775258062701	0.05293692086692785
Alkbh7	0.0005532819902910761	0.0199786412198475
Frrs1	0.0005526183864192476	0.06652467174830115
Mcph1	0.0005525913346153096	0.022546126350287632
Paqr6	0.0005522885910885153	0.016203999591775986
Zfp949	0.0005520872022768303	0.0023487144459964915
Galns	0.0005519937286299359	0.06640281440803361
Gna13	0.0005518075063861307	0.06589521010522781
Tcf7l2	0.0005516319832890891	0.008164682866285577
Btbd9	0.0005512205288933901	0.04061479607113519
Zgpat	0.0005508510795149475	0.0019502752645917942
Tspan8	0.0005507492620866416	0.0061107926899718334
Megf6	0.0005505734787915427	0.022235448817490622
Prkd1	0.0005504301579612972	0.014114179236698332
Prkcq	0.0005502395605686178	0.014118785727512129
Mis18bp1	0.0005501935710559538	0.02122763619708201
Nup133	0.0005498099312646932	0.01708300878432678
Ascc1	0.0005492190996781661	0.030655319794187626
Numb	0.0005491565984861839	0.01709271954208369
Pragmin	0.0005490774292298052	0.014212468185785698
Acp2	0.0005490016511018173	0.009514778844928093
Spry2	0.0005486254683410689	0.00938419531186141
Acot9	0.0005486087381876884	0.009260181353116856
Hsd17b12	0.0005485988947472334	0.06264412983648876
Wasf3	0.0005485961460101518	0.004335556135631635
Slc16a10	0.0005482601731679444	0.010632883935153381
Lysmd3	0.000548048222824657	0.023806446912932433
LOC100362366	0.0005465822013939578	0.05599120016070319
Cdh4	0.0005463886415924322	0.049533483822664676
Tm7sf2	0.000546342630066286	0.007494663497795484
Map3k3	0.0005461846871334438	0.02320997751668319
Tet1	0.0005461814528774054	0.007965169153396068
LOC103693651	0.0005460502393044218	0.03021439906533485
Ddx56	0.0005458346914792222	0.06037796602509349
LOC102547728	0.000545452851557411	0.049542868258108996
Usp48	0.0005452696236405233	0.005042306805077557
Ldlrad3	0.0005448343920295896	0.025614943567344728
Eif1	0.0005445339777412568	0.06418567424018284
Gtpbp8	0.0005444178252432243	0.06467607530145669
RGD1304595	0.0005441020380269674	0.01357873916367447
Mlxipl	0.0005436581128232988	0.02108304491157975
Eml5	0.0005436321079697454	0.0647763475981499
Ptges2	0.0005435834229779923	0.013794697144884793
Cox6a2	0.0005433631101066431	0.05616911257414181
Phka2	0.0005432236711479716	0.015239994069206508
Fam189a1	0.0005428858034676054	0.06608948058641667
Zbtb3	0.0005428602688916221	0.0032923174540047118
Dgat2	0.0005427486133421877	0.06076201867562353
Clasp2	0.0005423106074285316	0.05306281876638695
Id2	0.0005422892326413418	0.06211793026812945
LOC679604	0.0005419337273085974	0.027723192383326545
LOC100360368	0.000541710944429909	0.05669353125996779
Ran	0.0005412322145533991	0.01277671104893452
Rps6ka2	0.0005410204265976626	0.011939264610361655
Syn2	0.000540838942561056	0.008742660358125542
Ndufaf1	0.0005408154580869598	0.018653900776221644
Abl1	0.0005407627006249823	0.006608880250413005
Cdca7	0.0005405535693142371	0.049275139279264205
Rab33b	0.0005405297757046208	0.012898156803028193
LOC103691988	0.0005399182821398612	0.03332450192210562
Ucp2	0.0005395858179821413	0.00539442753551278
Sgsm3	0.000539251427649722	0.010956041284395757
Pla2g7	0.0005391825387567958	0.014893227867198933
LOC100359574	0.0005390775074169249	0.056945751939809386
LOC100359922	0.0005386885581453203	0.05685049221235694
Snta1	0.000538645260845055	0.00970608489612046
RGD1305938	0.0005384823801360228	0.013529472538587273
Mast4-2	0.0005382606622861607	0.02285672865510846
Foxred1	0.0005381213017773334	0.06653728019521732
F8a1	0.0005373938870415029	0.06576723186370184
Cul3	0.0005372053189372483	0.0582349458207744
Ddx39a	0.0005369679908778358	0.06024901794938434
Phactr1	0.0005368537274430463	0.015323701718736205
Cdca2	0.0005368068341966992	0.04922278763812486
Mrpl47	0.0005367524023438885	0.02037755627242188
LOC100359928	0.0005366869366711123	0.056843112256737716
Mafk	0.0005366241581646554	0.02354450222186788
Polq	0.0005363663045429396	0.014542484720058702
LOC100359876	0.0005362187216782382	0.05687259200531214
Ppard	0.0005358599718018018	0.014417355145929123
LOC102553452	0.0005356388026113202	0.04136318215380658
LOC103692362	0.0005353508351398373	0.03264913546795417
Lyn	0.0005351866641129979	0.023880219575436068
RGD1304884	0.000535082493137135	0.013565837651866808
LOC499781	0.0005346492826013348	0.028118644186887143
Mysm1	0.0005345386022104052	0.019295222150701563
Lgi2	0.0005341616555780836	0.02541389512720238
Endod1	0.0005335577969282962	0.06482309878549711
Garem	0.000533499899063929	0.06636082179597927
Micall1	0.0005329122050124227	0.021749284444778083
LOC102546661	0.0005327675604291333	0.05113690812667587
H6pd	0.0005325749041912457	0.06447821227081385
Tec	0.0005324294841292337	0.008057994922583078
Igf2bp2	0.0005323791799102641	0.06174180100479576
Mfap5	0.000532314463528293	0.02197591452676617
Fbxo33	0.0005319600943058148	0.06649084197523647
Zgrf1	0.0005317278910445785	0.0019345259169389895
Sphk2	0.0005314909312002149	0.009458338714847025
Lrrc27	0.0005314718034269344	0.024450312432595545
Ccsap	0.0005313199733673978	0.04767155540095412
Pprc1	0.0005310865747971521	0.014229695156433242
Maml2	0.0005307094255759193	0.023420152567971475
Ppp1cb	0.0005306421474106707	0.014341060399416294
LOC683955	0.0005304790333277381	0.027221530893565382
Asb7	0.0005304413341512643	0.03059000331437422
Cdk14	0.0005301858590073806	0.04975387834774565
Mitf	0.0005301391181569238	0.021214845069185695
Pih1d2	0.0005299975481237915	0.015089604726584271
Atmin	0.0005299920610261404	0.03247277828386311
Zfp238	0.0005295973511340516	0.0031486960794636643
Knop1	0.0005294696678436735	0.05750901786563806
Ocln	0.0005294324488181341	0.016864263829224346
Kat7	0.0005294226327984931	0.059493347476070546
RGD1560464	0.0005290270425888135	0.013283003553153705
Trnp1	0.000528750258796892	0.006290907907041454
Mfap3	0.0005285151877223199	0.021989319805996388
LOC102548397	0.0005284767109217748	0.048470501693076984
Fmn1	0.0005281147765977281	0.06656483611709105
Zbtb22	0.0005279783763590948	0.003302803083175543
Dmxl2	0.0005277988795063031	0.0616698495123478
Rab11fip5	0.0005277140220734547	0.01293135427774661
Hlx	0.0005275581666223746	0.06341940942108759
LOC102551240	0.0005275056505185782	0.04451919193393533
Dclk2	0.0005273067124099752	0.05972650763142753
Ocrl	0.0005264245594985852	0.01686119522277596
Mepe	0.0005251775860524017	0.02217250818408456
Smpdl3b	0.0005250991045875886	0.009803806088747646
Mboat1	0.0005250441459212592	0.022721822926390356
RGD1565766	0.0005249159206680794	0.013028486534669481
Prkdc	0.0005243777385969759	0.01410957774570154
Barx1	0.0005242767338709074	0.03647231624837204
Jam2	0.0005239393911708694	0.059768666126936876
RGD1307155	0.0005234915942711229	0.013494725251103623
Mtmr9	0.0005232414335010202	0.019834423217254593
Tmem127	0.0005231160868772447	0.007352821741419491
Fbrsl1	0.0005226251647154339	0.06644416920744844
Atp6v0a4	0.0005222833196930856	0.03363934158365917
Tmem194	0.0005222189349354633	0.0072149066888757
Plin4	0.0005219656573055869	0.014741691744059371
Cd5	0.0005219224901495384	0.04843783724615411
Cpt2	0.0005218484282487975	0.05669056021116528
Klf8	0.0005217572829810356	0.05793376650072818
Msx2	0.0005215980142052733	0.020042001826534483
Ccnb1	0.0005214728699281657	0.04718638551104014
Dsc2	0.0005214439435114916	0.06282781905673401
RGD1565131	0.0005213468675702858	0.013055149120339227
Ptprn	0.0005213181455584273	0.013703820340757678
Bid	0.0005210534861179999	0.03855799416101102
Cecr2	0.000521030177545431	0.050428447641502255
Aldh3a1	0.000520823617283001	0.019123426594048976
Psme3	0.0005208143182163836	0.013856861659939712
Kctd9	0.0005206325100636145	0.058710369930058626
Ptx3	0.0005204381432608146	0.013676360500131768
Iws1	0.0005203093901949339	0.059862931824522236
Tmem177	0.0005200618371426946	0.007255799895006021
Fam131b	0.0005200468018818841	0.0659289989446668
Nrtn	0.0005199745290769563	0.01739245817480739
Lrp10	0.0005199110144323255	0.024588752187167717
Cacna1b	0.000519678914509967	0.0419968024179945
LOC102547897	0.000519494643109178	0.0493114089232502
Ccdc88c	0.0005188533687343804	0.0468138594536342
Shisa4	0.0005187189399074696	0.010829492571298283
Fscn2	0.0005181160563172004	0.06651937145044859
Ppfia1	0.0005181128487280052	0.014402537361716261
Tax1bp1	0.0005178917290327741	0.008424994325382129
Nceh1	0.000517549451647374	0.018880608587797387
Gadd45a	0.0005173134297105793	0.06642248037602586
Exph5	0.0005169637023335398	0.06569236783897184
Btaf1	0.000516880952105321	0.04041166550990023
RGD1565819	0.0005165142789937199	0.013022018950155312
Eif4g1	0.0005158494001738841	0.06443888123287209
Nsun3	0.0005157682348294489	0.017317210318755438
Pnpla7	0.000515763297971587	0.014611387629726025
Fzd3	0.0005155075837774653	0.06647089791189892
Rpl31l4	0.0005154200194082553	0.012079360044778165
Magi1	0.0005152371099619152	0.023496612810857465
Lrch4	0.0005152324824399764	0.024665781876761717
RGD1564956	0.000515008505566857	0.013062581651101968
Cand2	0.0005146038476294963	0.04327335004366499
Ptger1	0.0005141659314623871	0.013802614686145853
Fjx1	0.0005138470790589611	0.06656698504012229
Syt8	0.0005137387060289819	0.008638207636193496
Herc3	0.0005125015774757338	0.06391999876651172
Spry1	0.0005123885833360146	0.00938606662516972
Phyhd1	0.0005118434241527974	0.015189944957260226
Anapc16	0.0005117016706915298	0.021434540962010855
Hspa12a	0.0005116495385535175	0.06253939665440666
Tst	0.0005113392077909637	0.006056728255850907
Rspo3	0.0005106418731889606	0.011839867348259814
Adcyap1r1	0.0005105353248163138	0.013675145683533292
Bach1	0.0005104934532478111	0.03601752439663162
LOC102548523	0.0005098846312126204	0.04824313931798935
Ism2	0.0005096149327745424	0.06026960842711426
Wdr7	0.0005096127358102931	0.00410686777346958
LOC102552534	0.0005091152637035776	0.04266318078222303
Ftsj3	0.0005088774482654655	0.0665052281521139
Mtmr4	0.0005088516682423531	0.01984708381092415
Vps37b	0.0005088278505456945	0.0045861395206064914
Fam83d	0.000508795880278493	0.06632197726413164
Fam69c	0.0005086266998931931	0.06628937545651065
Me2	0.0005073399013504428	0.02244026577310554
Mrpl50	0.0005072724386886863	0.020364983949264448
Chst2	0.0005071916361910772	0.05252223854101004
Dusp19	0.0005071503292082644	0.06313402418865813
Abcb10	0.0005066393885191677	0.00321873261464039
Gjc1	0.0005065661409188177	0.06605970965489619
LOC102555180	0.0005064981492049355	0.03898415002619304
Pramef8	0.0005064614827801989	0.01420937397346722
Nmral1	0.000506426616676483	0.017887584337893614
Klhl29	0.0005061814843191193	0.057734689275614925
Wdr12	0.0005053112139043756	0.004251118718139324
Ube2g2	0.0005052818706105524	0.0056000106184153076
Socs6	0.0005050841069743253	0.009634646307894457
Rnf138	0.0005047603456015171	0.012291967645599033
Cds2	0.0005044508905494836	0.05025962413063277
Nupl1	0.0005041987516977556	0.017021664387351976
Pag1	0.0005040459115186435	0.01632456618499678
Opcml	0.0005036316503756373	0.016695033825918193
Traf3ip2	0.0005036296516849304	0.0065831136709695315
Acad8	0.000503594303493119	0.0075133683386211245
Pars2	0.0005033331496435907	0.016128113722678306
Zkscan4	0.0005031158852700318	0.0017398752103761073
Marc1	0.0005029540924885394	0.022987576516155683
Gpr108	0.0005024634348964062	0.06559761682320459
Diaph2	0.0005018580418804807	0.06115182756854315
Hba2	0.0005018004199522953	0.06429825086828833
Efhd1	0.0005016893347555998	0.06393475619089017
LOC100134871	0.0005016300682438527	0.05706288024056144
Coq9	0.0005014772768027906	0.0559358835942908
Fam151a	0.0005013863242963895	0.06597083765713271
Parp14	0.0005011539668141192	0.01615245887511596
Fzd5	0.0005011375905032317	0.06646876543186325
LOC103691564	0.0005010140034421472	0.03407814158721839
LOC100912282	0.0005009973729161696	0.05220917490373922
Ncam2	0.0005007762921779526	0.018925036755686353
LOC100361036	0.0005005664725371222	0.05637737528428072
Mrps14	0.0005000326002854668	0.02032733170486245
Ptrh1	0.000499938001394385	0.013685437185933957
Nova1	0.0004998581921879548	0.01771717809159523
Itga6	0.000499757010238499	0.060149604152174074
Nrip1	0.0004988536726955326	0.017432269876663686
Tubb2a-2	0.0004986090643370622	0.005895554124164426
LOC102554129	0.0004984174536486373	0.04033654852401286
Nfu1	0.0004983896469812657	0.01821799239798183
Gmeb1	0.0004978099265056675	0.06592770336809783
Cabp7	0.0004976670683592818	0.04191127346371021
Wipi1	0.0004973677517075787	0.003932797629047635
Zfp90	0.0004971117409115792	0.0024243666451925217
Rpgrip1l	0.000496780258532501	0.012135737484211817
Nsg2	0.0004966419404042582	0.017346583087642586
Ngf	0.000496242734871964	0.018185063569806315
Kiaa0408	0.0004960756368503315	0.05844069360033005
Cpeb2	0.0004960696867146755	0.05637858940262755
Spin4	0.0004960483045952796	0.00944409403307922
Nckap1	0.0004956809255281722	0.018856501042286866
RGD1566320	0.0004952601462838912	0.01299003689378897
Nalcn	0.00049490466559428	0.019088590175460496
Slc7a8	0.0004948802961881666	0.010025170763792501
Copg2	0.0004947715903410143	0.05573508375244915
Tmem68	0.0004944044536439679	0.006997485154714211
Ndufaf6	0.000494191433223221	0.01863411105603041
Ppp2r5a	0.0004941599307840814	0.01425833278352262
LOC102552207	0.0004940980520621515	0.043105517402793114
Exosc5	0.0004938067466848841	0.06567575851205035
LOC102550432	0.0004936902650032667	0.045712608405030275
LOC102556526	0.000493646609849854	0.037320869486291486
Emc8	0.0004935626727766985	0.06470744439431989
LOC103691827	0.0004935417699878415	0.03367186165813102
Lrrtm2	0.0004929966468411434	0.02417354988501652
LOC102546716	0.0004926686111342952	0.051054444030948054
Zfp282	0.0004926460744794553	0.0031432665245948455
Crtc3	0.0004925577778287827	0.05720388970946391
RGD1559971	0.0004922915655670452	0.013312099419010015
Apc	0.0004921832707945024	0.025204709581891305
Rchy1	0.0004918244996568152	0.012575647089829944
F5	0.0004917655190663117	0.06576098087743337
Mcm7	0.000491764498251505	0.02257834363057598
Rnf13	0.00049170116542475	0.012295021553338281
Chrna4	0.0004916174519840824	0.05234845269704001
Eif2ak2	0.0004911249309984055	0.06422561529269982
Sh2d4a	0.0004911162493341177	0.010932879644904747
Farsb	0.0004910605042199119	0.06639798399962415
LOC100302372	0.0004908915423554174	0.057011676640248476
Rnf24	0.0004908037744086347	0.012233988153396713
Galnt4	0.0004906504597968755	0.0663861686353042
Tnnt3	0.0004905493951361931	0.006799389849367343
Ankrd54	0.0004899807783498179	0.02316790998007253
LOC685352	0.0004896397269921471	0.027053565169285254
Det1	0.0004894977739612823	0.060699684005270205
Dcun1d3	0.0004891684383908767	0.05989117611865119
Uhrf1	0.0004886826793407638	0.0053388105166612965
Zfand3	0.0004882978946784582	0.0031557693311748958
LOC501456	0.00048789358704833116	0.027925656740365623
Abcb7	0.00048785578631287856	0.003543902575354864
Glud1	0.0004878383907749171	0.06594995534631981
Lingo1	0.0004875846708508074	0.025144503714011446
Mxd3	0.0004872883896564383	0.01965252639691062
Tshz3	0.0004871591910856769	0.006171815908825429
Dnhd1-ps1	0.00048667118617908196	0.06219470044972622
Med12l	0.00048648088937935745	0.022389901817455815
Itpripl1	0.00048618833066391094	0.059903182056605164
Mir3102	0.0004861199324466729	0.021450130340459617
Plk3	0.00048606557026630086	0.014735999677456868
Zfp629	0.0004858317978591401	0.003147608178536432
Dach2	0.00048545769537207883	0.05924121519607206
Trpm3-2	0.0004851760721516874	0.0062492153321584976
LOC100361180	0.0004848536572099127	0.056301287721260196
Slc30a1	0.00048468237969846284	0.010339384347788139
Cenpq	0.00048453255007792784	0.05074890923535204
LOC100909747	0.000484387507061154	0.05491307016950592
LOC683674	0.0004843708897364339	0.027243946591057666
Alx4	0.00048427818638877745	0.02046183711561139
LOC102551815	0.00048403481491514344	0.04362386535397372
Mycbp2	0.0004840196265148816	0.019584960418842834
Tmem108	0.0004839822053922675	0.007387146853509607
Lrrc3b	0.00048349205108838783	0.024394308456501812
Ccdc14	0.00048327004975041283	0.04555949992131074
Sec14l5	0.00048313433717579556	0.011390247531508746
Xpo6	0.000482781559816009	0.0036590944173202633
Gse1	0.00048277043470931866	0.06497802724486884
Naif1	0.0004825582326914265	0.019100967642274536
Fam86a	0.0004824817373857394	0.06633631577946297
Zfp398	0.0004824144612473281	0.003148869269671284
Ncapg	0.0004821363172218294	0.01890882835835117
Cdca7l	0.0004820115769604044	0.04928810232187404
LOC100912031	0.0004819425450654848	0.05250959569703545
Zfp324	0.000481735839992946	0.003133877701010368
Rtcd1	0.00048159347005826336	0.011827051504229136
Plcl1	0.0004812004520939102	0.014837749576140147
LOC102550935	0.00048095975909764286	0.04505629143341339
Hba1	0.0004806807872752621	0.06430333558368562
Clcnkb	0.0004796320753920066	0.05321842165796528
Arg2	0.0004795959511232344	0.02689185586984623
Dph3	0.0004795474971397928	0.06257223795104891
Lrrc14	0.0004793972089853392	0.02450666468841345
LOC685574	0.0004790548705629684	0.02702567546577561
Pla2g10	0.00047891100637364114	0.01493113764955134
Nnmt	0.0004788954115437523	0.017866602811814625
LOC103692397	0.000478135014852999	0.03260107077513008
Bdnf	0.00047807866355849526	0.03794194406451057
LOC102548320	0.00047765847994245893	0.04858903031318229
LOC103692949	0.00047765012750146	0.03152569675530981
Mir140	0.00047750318073738177	0.021583296753325265
Zfp641	0.0004769187986055855	0.0031293037844877247
LOC103693638	0.00047671984130370987	0.030245162697307815
LOC102553440	0.00047670423973347786	0.041387785185359405
Zfp827	0.0004765457913247332	0.0026116001876891337
Tmbim4	0.0004764916273175943	0.0074718448350056255
Cacna2d1	0.0004762411151054567	0.04214925555737979
Arsg	0.0004762393679828342	0.0299934294818704
Ak3	0.00047587666902713525	0.01755173696247073
Chchd4	0.00047586428875984123	0.05168949243220593
Psat1	0.0004754436270666091	0.01394169414159352
Nxpe3	0.0004752235927367805	0.016961158230644147
Dnm3	0.00047517765736963715	0.062230955138609795
Zfp646	0.00047501707289582956	0.0031196077741402206
Fbxo22	0.0004748978260965116	0.06648041789987374
LOC103691838	0.0004746154347201364	0.033644036543752864
Atp5g2	0.00047435442088028567	0.03332071216098326
N6amt2	0.0004742534283706126	0.019245348945863494
Cd320	0.0004738142690449459	0.04825729064081784
Phlda1	0.0004736355911450001	0.015230503429767395
RT1-S3	0.0004736340747960544	0.012947198210798927
Gpbp1	0.00047354134745749947	0.06566947039019616
RGD1305508	0.0004733935527792644	0.013544646510751823
LOC103691991	0.0004732323497479052	0.03331067847123936
Aldh2	0.00047314742379039746	0.01909627659525677
Rfx8	0.00047302991978721544	0.012477548827380724
Map3k2	0.0004728175861430137	0.02321474478136276
Sult1d1	0.0004726963777893392	0.008880685954287482
Map3k9	0.000472692488536535	0.023176540246744537
Izumo4	0.00047232755247871824	0.059849468868723055
Zfp526	0.00047225361203283224	0.0031999733557805943
Ogfod2	0.0004719798388694711	0.016821623054571133
Fadd	0.00047188193986412734	0.06579901801170024
RGD1563578	0.00047161152042302735	0.013132669745892889
Bcl2l11	0.0004715916727786896	0.037466469389092955
Dpp3	0.00047141270324496437	0.06261846137642907
Lrrc24	0.0004713779072696034	0.02446052370190599
Dgkb	0.0004709879997476281	0.06080842800602612
Pcdhga8	0.0004709509030729464	0.015899543482770784
Btc	0.00047070695719719747	0.04063156821409114
Serpina1	0.00047057222150016944	0.01118066134118334
Foxj2	0.0004704750972715673	0.06654627443186187
LOC100911357	0.0004702074656977397	0.05340412429050728
LRRTM1	0.0004701838147040298	0.026054858948069803
Npy1r	0.00047008027222847414	0.017573952515622437
Gorab	0.00047002047578806853	0.0657325102066098
Adra1b	0.0004698767652403272	0.014657685193673508
Acy1	0.0004697026532187541	0.011331977707486141
Mt1m	0.00046969732123667424	0.020033567276374398
Tmem132e	0.0004694867934760469	0.007334156420725435
LOC103694020	0.00046938319501429966	0.029618426184859548
Klhl8	0.0004689911050655881	0.05761486944254385
Ccdc64	0.0004689829083712106	0.04646055774583095
MGC94335	0.00046884118320192336	0.02366991689924769
Rybp	0.0004686726775732775	0.011764300581971643
Cyb5b	0.0004685131673728975	0.05858567527428968
Pcdhga5	0.0004684639871122583	0.015904864660659324
Pttg1	0.0004681944262368051	0.013679378594651292
Blm	0.00046802631210423175	0.038772788995598606
Mboat2	0.0004679909341123258	0.02271717155600561
Dph1	0.000467828960493958	0.06255901459217658
D2hgdh	0.0004676157918831307	0.05917399073528759
Lrrc3	0.0004675903662268454	0.02443501593187203
Gcgr	0.0004674602713689438	0.06629070466400547
Ttc21b	0.00046739493480747155	0.006020160328673918
Rrn3	0.00046711660403626345	0.011888072422868046
Atg2b	0.0004669396251505472	0.03211546174501664
Ldhb	0.00046681673389448533	0.025647761580704365
Adck2	0.00046669928458139165	0.013185148221320143
Pop1	0.00046645970273967875	0.01447440693822788
Tmem18	0.00046644982328775196	0.007245785189182952
Kmt2c	0.0004663410159193367	0.05755162289327759
LOC103692437	0.00046629536109479125	0.0325462319353525
Ado	0.0004657755012906255	0.014332201167904212
Gstm6	0.00046569636322194686	0.06487281841575276
Sytl2-2	0.0004656803928998964	0.008628426832869684
Spata5l1	0.0004655773661553615	0.00951106216396369
LOC690283	0.0004654835012217096	0.026418709643821536
LOC685707	0.0004652940129695222	0.02698117087178009
Rdh13	0.00046527186656181206	0.012560860234988813
LOC102547955	0.00046525667647592936	0.04922462823396945
LOC102546648	0.0004648740941399553	0.051153356109567893
Cox11	0.00046466911684294403	0.05604422501060291
Ywhag	0.00046460379570802417	0.0033977200777568495
Car14	0.00046459599646997066	0.04376577039273789
Thap7	0.0004644138268732008	0.007789370163395759
Clcn7	0.00046386868823266756	0.05319765027962661
Als2cl	0.000463768642817226	0.020380320705645872
Fitm2	0.00046358777256701075	0.06656713483621493
LOC317456	0.00046328841224916434	0.028550441699992768
Nlgn1	0.00046324386979154864	0.01797923104510546
LOC103694069	0.0004631458307325466	0.029515892940887856
Katnbl1	0.000463085601893289	0.05945359238222475
Kcnn1	0.000462744669993575	0.05896944132855875
Endov	0.0004625451759508602	0.06483693325372764
Syt9	0.00046253186258245996	0.008635739733143466
LOC103692119	0.0004624323243759754	0.033103065312279356
Phldb3	0.00046220044789124694	0.01521621266983253
LOC102554492	0.0004620082211949127	0.03995242121714854
Ntn1	0.0004617174038980052	0.017251928260730076
Sept9	0.000461634701239844	0.011215580713136664
Slc25a40	0.0004616173426971755	0.010437320673935435
Zranb3	0.0004614230797151347	0.0008605829118457642
Sepsecs	0.00046133217201860553	0.011240918545176726
Col4a3	0.0004611966749094836	0.055291459502537554
LOC102556346	0.00046118194075590754	0.03755453476571469
Tyw1	0.00046085959680759134	0.005725766245651354
Slc25a44	0.00046067760799657913	0.01043025391662522
Gpr160	0.0004599523639546598	0.06551817441777025
Pclo	0.0004599308264030575	0.01585169834204314
Fras1	0.0004598131903690389	0.0665339438817526
Jade3	0.0004595449670348384	0.059829308762557876
RGD1565536	0.00045928089687693097	0.013039942512310554
Bcor	0.0004592027243903283	0.03778309049557288
Trove2	0.0004591873565415055	0.00627624004286742
Faxdc2	0.0004591271304526071	0.06642450879077097
Pomt1	0.0004590442344859541	0.01448119286184657
Zfp618	0.0004588707975669527	0.0031585834143791347
Ctu1	0.0004586276320849417	0.05815420976166233
Pwp2	0.0004585609513302762	0.013646619892510259
Zbtb37	0.0004583828739771766	0.003282191293428327
Bbs12	0.0004583405138554787	0.036781068265396455
Tomm40l	0.00045828735258637875	0.006755877856354009
RGD1560884	0.00045776916068898763	0.013263504172785878
A3galt2	0.0004575833480710979	0.0005885443068146807
LOC100912445	0.00045751415334182764	0.05204525790648601
Wdr59	0.00045742033105638895	0.004138324330043575
LOC102550162	0.00045734698958274124	0.046088321314023795
LOC100363268	0.00045724249989361734	0.055683716730101196
Btla	0.00045686837411164924	0.04076605806257132
Tmem196	0.0004566111814017448	0.007210390274610234
Sap18	0.00045659645324410016	0.01168079540941025
